DateTime,measuring,value
2023-02-23 15:30:00,901.4525,1.0327120970725001
2023-02-23 16:30:00,1007.29,1.15396048961
2023-02-23 17:30:00,1070.24875,1.22608660023875
2023-02-23 18:30:00,1073.2537499999999,1.2295291552837502
2023-02-23 19:30:00,1072.24875,1.22837781823875
2023-02-23 20:30:00,1070.42875,1.2262928098587498
2023-02-23 21:30:00,1070.6525,1.2265491398725
2023-02-23 22:30:00,1071.20625,1.2271835208562498
2023-02-23 23:30:00,1072.1975,1.2283191057775
2023-02-24 00:30:00,1071.0825,1.2270417517425
2023-02-24 01:30:00,1066.985,1.222347618865
2023-02-24 02:30:00,1064.3249999999998,1.219300298925
2023-02-24 03:30:00,1067.33,1.2227428539699998
2023-02-24 04:30:00,1066.14125,1.22138101127125
2023-02-24 05:30:00,1067.39125,1.22281302252125
2023-02-24 06:30:00,1064.50875,1.21951080457875
2023-02-24 07:30:00,1070.2475,1.2260851682275
2023-02-24 08:30:00,1063.50125,1.21835660351125
2023-02-24 09:30:00,946.88625,1.08476140997625
2023-02-24 10:30:00,932.4512500000001,1.0682245440612501
2023-02-24 11:30:00,1017.075,1.1651702736750003
2023-02-24 12:30:00,1033.8325,1.1843678164925002
2023-02-24 13:30:00,1056.71875,1.21058651046875
2023-02-24 14:30:00,1059.5825,1.2138672482425001
2023-02-24 15:30:00,1053.97125,1.20743894974125
2023-02-24 16:30:00,1038.1075,1.1892652949675
2023-02-24 17:30:00,1069.8475,1.2256269246275
2023-02-24 18:30:00,1088.93,1.2474880083700002
2023-02-24 19:30:00,1077.9962500000001,1.2349622059662502
2023-02-24 20:30:00,1075.69875,1.23233016928875
2023-02-24 21:30:00,1068.52875,1.22411615275875
2023-02-24 22:30:00,1064.30625,1.21927881875625
2023-02-24 23:30:00,1070.6125,1.2265033155125002
2023-02-25 00:30:00,1063.2225,1.2180372650025002
2023-02-25 01:30:00,1051.34625,1.20443172611625
2023-02-25 02:30:00,1056.71125,1.21057791840125
2023-02-25 03:30:00,1074.6825,1.2311659441425
2023-02-25 04:30:00,1072.0449999999998,1.228144400405
2023-02-25 05:30:00,1074.00875,1.23039409007875
2023-02-25 06:30:00,1073.6825,1.2300203351425
2023-02-25 07:30:00,1072.1062499999998,1.22821456895625
2023-02-25 08:30:00,1004.9675000000001,1.1512998127075003
2023-02-25 09:30:00,880.8675000000001,1.0091297358075
2023-02-25 10:30:00,1040.72875,1.1922682225587502
2023-02-25 11:30:00,795.4024999999999,0.9112202626225
2023-02-25 12:30:00,,
2023-02-25 13:30:00,,
2023-02-25 14:30:00,1291.1716666666666,1.4791778818783332
2023-02-25 15:30:00,1381.3899999999999,1.5825328165099999
2023-02-25 16:30:00,,
2023-02-25 17:30:00,,
2023-02-25 18:30:00,,
2023-02-25 19:30:00,,
2023-02-25 20:30:00,,
2023-02-25 21:30:00,,
2023-02-25 22:30:00,,
2023-02-25 23:30:00,,
2023-02-26 00:30:00,,
2023-02-26 01:30:00,,
2023-02-26 02:30:00,,
2023-02-26 03:30:00,,
2023-02-26 04:30:00,,
2023-02-26 05:30:00,,
2023-02-26 06:30:00,,
2023-02-26 07:30:00,,
2023-02-26 08:30:00,,
2023-02-26 09:30:00,,
2023-02-26 10:30:00,,
2023-02-26 11:30:00,,
2023-02-26 12:30:00,,
2023-02-26 13:30:00,,
2023-02-26 14:30:00,,
2023-02-26 15:30:00,,
2023-02-26 16:30:00,,
2023-02-26 17:30:00,,
2023-02-26 18:30:00,,
2023-02-26 19:30:00,,
2023-02-26 20:30:00,,
2023-02-26 21:30:00,,
2023-02-26 22:30:00,,
2023-02-26 23:30:00,,
2023-02-27 00:30:00,,
2023-02-27 01:30:00,,
2023-02-27 02:30:00,,
2023-02-27 03:30:00,,
2023-02-27 04:30:00,,
2023-02-27 05:30:00,,
2023-02-27 06:30:00,,
2023-02-27 07:30:00,,
2023-02-27 08:30:00,,
2023-02-27 09:30:00,,
2023-02-27 10:30:00,,
2023-02-27 11:30:00,,
2023-02-27 12:30:00,,
2023-02-27 13:30:00,,
2023-02-27 14:30:00,,
2023-02-27 15:30:00,,
2023-02-27 16:30:00,,
2023-02-27 17:30:00,,
2023-02-27 18:30:00,,
2023-02-27 19:30:00,,
2023-02-27 20:30:00,,
2023-02-27 21:30:00,1545.26,1.77026376334
2023-02-27 22:30:00,,
2023-02-27 23:30:00,,
2023-02-28 00:30:00,,
2023-02-28 01:30:00,,
2023-02-28 02:30:00,,
2023-02-28 03:30:00,,
2023-02-28 04:30:00,,
2023-02-28 05:30:00,,
2023-02-28 06:30:00,,
2023-02-28 07:30:00,,
2023-02-28 08:30:00,,
2023-02-28 09:30:00,,
2023-02-28 10:30:00,,
2023-02-28 11:30:00,,
2023-02-28 12:30:00,,
2023-02-28 13:30:00,,
2023-02-28 14:30:00,,
2023-02-28 15:30:00,,
2023-02-28 16:30:00,,
2023-02-28 17:30:00,,
2023-02-28 18:30:00,,
2023-02-28 19:30:00,,
2023-02-28 20:30:00,,
2023-02-28 21:30:00,,
2023-02-28 22:30:00,,
2023-02-28 23:30:00,,
2023-03-01 00:30:00,,
2023-03-01 01:30:00,,
2023-03-01 02:30:00,,
2023-03-01 03:30:00,,
2023-03-01 04:30:00,,
2023-03-01 05:30:00,,
2023-03-01 06:30:00,,
2023-03-01 07:30:00,,
2023-03-01 08:30:00,,
2023-03-01 09:30:00,,
2023-03-01 10:30:00,,
2023-03-01 11:30:00,,
2023-03-01 12:30:00,,
2023-03-01 13:30:00,,
2023-03-01 14:30:00,,
2023-03-01 15:30:00,,
2023-03-01 16:30:00,,
2023-03-01 17:30:00,,
2023-03-01 18:30:00,,
2023-03-01 19:30:00,,
2023-03-01 20:30:00,,
2023-03-01 21:30:00,,
2023-03-01 22:30:00,,
2023-03-01 23:30:00,,
2023-03-02 00:30:00,,
2023-03-02 01:30:00,,
2023-03-02 02:30:00,,
2023-03-02 03:30:00,,
2023-03-02 04:30:00,,
2023-03-02 05:30:00,,
2023-03-02 06:30:00,,
2023-03-02 07:30:00,,
2023-03-02 08:30:00,,
2023-03-02 09:30:00,,
2023-03-02 10:30:00,,
2023-03-02 11:30:00,,
2023-03-02 12:30:00,1309.77,1.5004842999299999
2023-03-02 13:30:00,766.8387499999999,0.87849737354875
2023-03-02 14:30:00,1087.73125,1.2461147095812501
2023-03-02 15:30:00,1322.02,1.51451801018
2023-03-02 16:30:00,1464.2649999999999,1.677475162385
2023-03-02 17:30:00,,
2023-03-02 18:30:00,,
2023-03-02 19:30:00,,
2023-03-02 20:30:00,,
2023-03-02 21:30:00,,
2023-03-02 22:30:00,,
2023-03-02 23:30:00,,
2023-03-03 00:30:00,,
2023-03-03 01:30:00,,
2023-03-03 02:30:00,,
2023-03-03 03:30:00,,
2023-03-03 04:30:00,,
2023-03-03 05:30:00,,
2023-03-03 06:30:00,,
2023-03-03 07:30:00,,
2023-03-03 08:30:00,,
2023-03-03 09:30:00,,
2023-03-03 10:30:00,,
2023-03-03 11:30:00,,
2023-03-03 12:30:00,,
2023-03-03 13:30:00,,
2023-03-03 14:30:00,,
2023-03-03 15:30:00,,
2023-03-03 16:30:00,,
2023-03-03 17:30:00,,
2023-03-03 18:30:00,,
2023-03-03 19:30:00,,
2023-03-03 20:30:00,,
2023-03-03 21:30:00,,
2023-03-03 22:30:00,,
2023-03-03 23:30:00,,
2023-03-04 00:30:00,,
2023-03-04 01:30:00,,
2023-03-04 02:30:00,,
