DateTime,latitude,longitude,measuring,raw measuring,Hour,value,UPPER LIMIT,LOWER LIMIT,Diff,Max Diff,Min Diff,QTLE01,QTLE99,DIFF_QTLE01,DIFF_QTLE99,Count,Std,Tag
2023-02-09 20:30:00,-28.456899,-48.972999,25.3975,25.2175,20,0.049860372,20000.0,15.0,-0.12125000000000075,3000.0,-3000.0,17.674999999999997,29.15,-2.3400000000000034,2.650000000000002,4,0.15505375411987768,VALID
2023-02-09 21:30:00,-28.456899,-48.972999,24.942500000000003,24.735,21,0.048967116000000005,20000.0,15.0,-0.1349999999999998,3000.0,-3000.0,16.560000000000002,28.0325,-2.3400000000000034,2.650000000000002,4,0.21515498289992632,VALID
2023-02-09 22:30:00,-28.456899,-48.972999,24.646250000000002,24.7975,22,0.048385517999999995,20000.0,15.0,0.026250000000000995,3000.0,-3000.0,16.275,27.8875,-2.3400000000000034,2.650000000000002,4,0.09195787078874762,VALID
2023-02-09 23:30:00,-28.456899,-48.972999,25.08,25.22,23,0.049237056,20000.0,15.0,0.11999999999999922,3000.0,-3000.0,16.17,27.8175,-2.3400000000000034,2.650000000000002,4,0.13820274961085274,VALID
2023-02-10 00:30:00,-28.456899,-48.972999,25.01875,24.919999999999998,0,0.04911681,20000.0,15.0,-0.08000000000000007,3000.0,-3000.0,16.7225,27.762500000000003,-2.3400000000000034,2.650000000000002,4,0.10419332992087484,VALID
2023-02-10 01:30:00,-28.456899,-48.972999,24.85,24.74,1,0.04878552,20000.0,15.0,-0.027499999999999858,3000.0,-3000.0,16.3375,27.77,-2.3400000000000034,2.650000000000002,4,0.036742346141746166,VALID
2023-02-10 02:30:00,-28.456899,-48.972999,24.375,24.225,2,0.047853,20000.0,15.0,-0.14499999999999957,3000.0,-3000.0,16.1975,27.7875,-2.3400000000000034,2.650000000000002,4,0.1923971586761785,VALID
2023-02-10 03:30:00,-28.456899,-48.972999,24.1875,24.2825,3,0.0474849,20000.0,15.0,0.006249999999999645,3000.0,-3000.0,15.870000000000001,27.8125,-2.3400000000000034,2.650000000000002,4,0.047871355387817074,VALID
2023-02-10 04:30:00,-28.456899,-48.972999,24.365000000000002,24.31,4,0.047833368,20000.0,15.0,0.011250000000000426,3000.0,-3000.0,16.645,27.814999999999998,-2.3400000000000034,2.650000000000002,4,0.05228129047119425,VALID
2023-02-10 05:30:00,-28.456899,-48.972999,24.330000000000002,24.325,5,0.047764656,20000.0,15.0,0.013749999999999929,3000.0,-3000.0,16.64,27.807499999999997,-2.3400000000000034,2.650000000000002,4,0.02614064523559609,VALID
2023-02-10 06:30:00,-28.456899,-48.972999,24.30375,24.7525,6,0.047713122,20000.0,15.0,0.054999999999999716,3000.0,-3000.0,16.275,27.8,-2.3400000000000034,2.650000000000002,4,0.17876311140724926,VALID
