DateTime,measuring
2022-12-23 20:30:00,25.810000000000002
2022-12-23 21:30:00,25.195
2022-12-23 22:30:00,24.8025
2022-12-23 23:30:00,24.54875
2022-12-24 00:30:00,24.192500000000003
2022-12-24 01:30:00,23.94625
2022-12-24 02:30:00,23.853749999999998
2022-12-24 03:30:00,23.47125
2022-12-24 04:30:00,23.21875
2022-12-24 05:30:00,23.26
2022-12-24 06:30:00,23.93375
2022-12-24 07:30:00,27.26125
2022-12-24 08:30:00,30.18375
2022-12-24 09:30:00,32.04
2022-12-24 10:30:00,33.4425
2022-12-24 11:30:00,33.996249999999996
2022-12-24 12:30:00,33.65375
2022-12-24 13:30:00,33.2925
2022-12-24 14:30:00,33.52875
2022-12-24 15:30:00,33.80875
2022-12-24 16:30:00,33.985
2022-12-24 17:30:00,33.28
2022-12-24 18:30:00,31.517500000000002
2022-12-24 19:30:00,29.18625
2022-12-24 20:30:00,27.83
2022-12-24 21:30:00,27.10375
2022-12-24 22:30:00,26.6075
2022-12-24 23:30:00,26.245
2022-12-25 00:30:00,26.02375
2022-12-25 01:30:00,25.9
2022-12-25 02:30:00,25.33625
2022-12-25 03:30:00,25.05875
2022-12-25 04:30:00,25.05
2022-12-25 05:30:00,25.17125
2022-12-25 06:30:00,25.634999999999998
2022-12-25 07:30:00,28.16875
2022-12-25 08:30:00,30.785
2022-12-25 09:30:00,32.31625
2022-12-25 10:30:00,32.6325
2022-12-25 11:30:00,32.5975
2022-12-25 12:30:00,32.275
2022-12-25 13:30:00,32.76625
2022-12-25 14:30:00,34.2275
2022-12-25 15:30:00,33.5775
2022-12-25 16:30:00,32.081250000000004
2022-12-25 17:30:00,32.305
2022-12-25 18:30:00,31.46625
2022-12-25 19:30:00,29.0225
2022-12-25 20:30:00,27.82125
2022-12-25 21:30:00,27.81875
2022-12-25 22:30:00,27.765
2022-12-25 23:30:00,27.724999999999998
2022-12-26 01:30:00,25.005000000000003
2022-12-26 02:30:00,24.652500000000003
2022-12-26 03:30:00,24.675
2022-12-26 04:30:00,24.82875
2022-12-26 05:30:00,24.8525
2022-12-26 06:30:00,25.13875
2022-12-26 07:30:00,25.80375
2022-12-26 08:30:00,26.549999999999997
2022-12-26 09:30:00,28.3725
2022-12-26 10:30:00,30.71625
2022-12-26 11:30:00,28.79
2022-12-26 12:30:00,29.7425
2022-12-26 13:30:00,30.596249999999998
2022-12-26 14:30:00,32.24125
2022-12-26 15:30:00,31.417499999999997
2022-12-26 16:30:00,29.88375
2022-12-26 17:30:00,28.447499999999998
2022-12-26 18:30:00,26.9875
2022-12-26 19:30:00,25.58125
2022-12-26 20:30:00,25.36125
2022-12-26 21:30:00,25.27
2022-12-26 22:30:00,24.37375
2022-12-26 23:30:00,24.1675
2022-12-27 00:30:00,24.041249999999998
2022-12-27 01:30:00,23.79375
2022-12-27 02:30:00,23.525
2022-12-27 03:30:00,23.435
2022-12-27 04:30:00,23.372500000000002
2022-12-27 05:30:00,23.3375
2022-12-27 06:30:00,23.71375
2022-12-27 07:30:00,24.57
2022-12-27 08:30:00,26.41375
2022-12-27 09:30:00,28.12625
2022-12-27 10:30:00,28.518749999999997
2022-12-27 11:30:00,27.363749999999996
2022-12-27 12:30:00,27.265
2022-12-27 13:30:00,27.14
2022-12-27 14:30:00,26.372500000000002
2022-12-27 15:30:00,25.716250000000002
2022-12-27 17:30:00,24.28333333333333
2022-12-27 18:30:00,24.2275
2022-12-27 19:30:00,24.195
2022-12-27 20:30:00,24.32
2023-01-03 16:30:00,29.491666666666664
2023-01-03 17:30:00,28.592499999999998
2023-01-03 18:30:00,27.69125
2023-01-03 19:30:00,26.277499999999996
2023-01-03 20:30:00,26.057499999999997
2023-01-03 21:30:00,26.05125
2023-01-03 22:30:00,26.064999999999998
