,MLP Regression,Multilinear Regression,KNN Regression,Random Forests Regression
"measuring CO,measuring NO2,measuring O3 1,measuring SO2 1,measuring SO2 2,temperature,","{'Model': Pipeline(steps=[('mlp_regressor',
                 MLPRegressor(max_iter=1000, random_state=42, solver='lbfgs'))]), 'Test R2': array([-0.29700609,  0.01954668, -1.86013058,  0.05526559, -2.5847923 ]), 'Test RMSE': array([-17.2017673 , -18.08835998, -14.60419225, -32.35185053,
       -21.53394587]), 'Test MAE': array([-10.62706017,  -9.61128285,  -9.31962616, -12.94067045,
       -14.0525657 ])}","{'Model': Pipeline(steps=[('linear_regressor', LinearRegression())]), 'Test R2': array([-0.42556568,  0.02764627, -0.1499503 ,  0.07464978, -0.51476708]), 'Test RMSE': array([-18.03414995, -18.0134904 ,  -9.26028061, -32.01823052,
       -13.99795352]), 'Test MAE': array([-15.05116703,  -9.89122839,  -5.40122389, -12.39112498,
       -10.62248512])}","{'Model': Pipeline(steps=[('knn_regressor', KNeighborsRegressor())]), 'Test R2': array([-0.17756952, -0.21307386, -4.75300851, -0.00968353, -2.31076319]), 'Test RMSE': array([-16.39061843, -20.12006382, -20.7124808 , -33.44543869,
       -20.69453519]), 'Test MAE': array([ -8.25724476,  -8.72470629, -11.42983217, -12.2734965 ,
       -10.44487413])}","{'Model': Pipeline(steps=[('random_forest_regressor',
                 RandomForestRegressor(max_depth=2, n_estimators=500,
                                       random_state=40))]), 'Test R2': array([ 0.00928277,  0.1367919 , -0.65821846,  0.06361363, -1.09755485]), 'Test RMSE': array([-15.03408215, -16.97240883, -11.12001783, -32.20859651,
       -16.47207384]), 'Test MAE': array([ -8.66584742,  -7.57500814,  -7.70659598, -12.62532807,
       -10.89547679])}"
"measuring CO,measuring NO2,measuring O3 1,measuring SO2 1,measuring PM10,temperature,","{'Model': Pipeline(steps=[('mlp_regressor',
                 MLPRegressor(max_iter=1000, random_state=42, solver='lbfgs'))]), 'Test R2': array([ 0.01848896,  0.07039373, -1.0618218 ,  0.04586863, -1.7259708 ]), 'Test RMSE': array([-14.96406743, -17.61307783, -12.39967134, -32.51234888,
       -18.77812465]), 'Test MAE': array([ -9.20587266,  -8.3293058 ,  -7.22776673, -12.95036641,
       -12.83401825])}","{'Model': Pipeline(steps=[('linear_regressor', LinearRegression())]), 'Test R2': array([-0.30416737,  0.05534023, -0.13624692,  0.07142061, -0.50493125]), 'Test RMSE': array([-17.2491908 , -17.75511303,  -9.20494016, -32.07404843,
       -13.95243306]), 'Test MAE': array([-13.96321204,  -9.62141858,  -5.32922613, -12.18457043,
       -10.53245504])}","{'Model': Pipeline(steps=[('knn_regressor', KNeighborsRegressor())]), 'Test R2': array([-0.18780763, -0.15991391, -3.18647004, -0.03085533, -2.46998573]), 'Test RMSE': array([-16.46171646, -19.67426922, -17.66886304, -33.79427391,
       -21.18631682]), 'Test MAE': array([ -9.78681119,  -8.20618182,  -9.27925175, -12.91444056,
       -11.65953147])}","{'Model': Pipeline(steps=[('random_forest_regressor',
                 RandomForestRegressor(max_depth=2, n_estimators=500,
                                       random_state=40))]), 'Test R2': array([-0.02159561,  0.1818092 , -0.38815938,  0.06251571, -1.12745189]), 'Test RMSE': array([-15.26657342, -16.52391783, -10.17429386, -32.22747343,
       -16.58904908]), 'Test MAE': array([ -9.02145615,  -6.94924649,  -6.08011761, -12.65322908,
       -10.96080597])}"
"measuring CO,measuring NO2,measuring O3 1,measuring SO2 2,measuring PM10,temperature,","{'Model': Pipeline(steps=[('mlp_regressor',
                 MLPRegressor(max_iter=1000, random_state=42, solver='lbfgs'))]), 'Test R2': array([-0.4631045 , -0.02528471, -1.62620191,  0.01918951, -1.1610395 ]), 'Test RMSE': array([-18.27004994, -18.49728429, -13.99421905, -32.9637651 ,
       -16.71948784]), 'Test MAE': array([-11.20407358,  -9.10471978,  -8.70852188, -12.96287105,
       -10.43106473])}","{'Model': Pipeline(steps=[('linear_regressor', LinearRegression())]), 'Test R2': array([-0.40860197,  0.0169749 , -0.14020076,  0.07510577, -0.52887329]), 'Test RMSE': array([-17.92652894, -18.1120678 ,  -9.22094163, -32.01034061,
       -14.06298017]), 'Test MAE': array([-14.85531147,  -9.84730073,  -5.44318318, -12.44903964,
       -10.79806284])}","{'Model': Pipeline(steps=[('knn_regressor', KNeighborsRegressor())]), 'Test R2': array([-0.18880617, -0.0716275 , -4.05147691,  0.05575972, -2.26880373]), 'Test RMSE': array([-16.46863434, -18.91070223, -19.40858156, -32.34338888,
       -20.5629794 ]), 'Test MAE': array([ -8.47786014,  -8.27796503,  -9.74769231, -11.8445035 ,
       -10.27153846])}","{'Model': Pipeline(steps=[('random_forest_regressor',
                 RandomForestRegressor(max_depth=2, n_estimators=500,
                                       random_state=40))]), 'Test R2': array([ 0.0088945 ,  0.13585104, -0.67784406,  0.06385494, -1.12987752]), 'Test RMSE': array([-15.03702787, -16.98165588, -11.18562893, -32.20444621,
       -16.59850342]), 'Test MAE': array([ -8.66869925,  -7.58117266,  -7.74057441, -12.62545838,
       -10.96448363])}"
"measuring CO,measuring NO2,measuring O3 2,measuring SO2 1,measuring SO2 2,measuring PM10,","{'Model': Pipeline(steps=[('mlp_regressor',
                 MLPRegressor(max_iter=1000, random_state=42, solver='lbfgs'))]), 'Test R2': array([-0.24161208,  0.05107241, -1.77921537,  0.03939698, -1.42549612]), 'Test RMSE': array([-16.83042277, -17.79517518, -14.39612842, -32.6224245 ,
       -17.71299134]), 'Test MAE': array([ -9.88801802,  -8.69992262,  -9.56786823, -12.52141743,
       -10.33227574])}","{'Model': Pipeline(steps=[('linear_regressor', LinearRegression())]), 'Test R2': array([-0.19667345,  0.08648199, -0.60595519,  0.09838714, -0.18115281]), 'Test RMSE': array([-16.52303754, -17.46000195, -10.94337603, -31.60489183,
       -12.36074541]), 'Test MAE': array([-13.09481874,  -9.31553394,  -7.2736403 , -12.21072065,
        -8.13761075])}","{'Model': Pipeline(steps=[('knn_regressor', KNeighborsRegressor())]), 'Test R2': array([-0.17737202, -0.25662543, -6.31155725, -0.02775361, -1.96510041]), 'Test RMSE': array([-16.38924383, -20.47805256, -23.35014347, -33.74339419,
       -19.58444732]), 'Test MAE': array([ -8.56596503,  -8.91640559, -12.75855944, -12.47007692,
       -10.17272727])}","{'Model': Pipeline(steps=[('random_forest_regressor',
                 RandomForestRegressor(max_depth=2, n_estimators=500,
                                       random_state=40))]), 'Test R2': array([ 0.07572627,  0.11945136, -0.8668571 ,  0.06871994, -0.39595163]), 'Test RMSE': array([-14.52119533, -17.14203615, -11.79886275, -32.12065643,
       -13.43775759]), 'Test MAE': array([ -6.03462369,  -6.84750749,  -8.07313599, -12.55157789,
        -8.24618549])}"
"measuring CO,measuring NO2,measuring O3 2,measuring SO2 1,measuring SO2 2,temperature,","{'Model': Pipeline(steps=[('mlp_regressor',
                 MLPRegressor(max_iter=1000, random_state=42, solver='lbfgs'))]), 'Test R2': array([-0.06563153,  0.05055238, -1.65073467,  0.02588521, -1.67539116]), 'Test RMSE': array([-15.59213519, -17.8000506 , -14.05943085, -32.85105562,
       -18.60309748]), 'Test MAE': array([ -8.934558  ,  -7.84149859,  -9.30064997, -11.78674628,
       -11.89498991])}","{'Model': Pipeline(steps=[('linear_regressor', LinearRegression())]), 'Test R2': array([-0.2032819 ,  0.09531233, -0.90031491,  0.09748376, -0.25358284]), 'Test RMSE': array([-16.56859774, -17.37541019, -11.90412281, -31.62072134,
       -12.7340965 ]), 'Test MAE': array([-13.13998631,  -8.91087182,  -8.08002306, -12.23249382,
        -8.55543455])}","{'Model': Pipeline(steps=[('knn_regressor', KNeighborsRegressor())]), 'Test R2': array([-0.22665929, -0.25368102, -7.90465516, -0.04186827, -2.19694564]), 'Test RMSE': array([-16.72877109, -20.45404731, -25.76873882, -33.97431159,
       -20.33570549]), 'Test MAE': array([ -8.96343357,  -8.73041958, -14.11831469, -12.45418881,
       -10.33631469])}","{'Model': Pipeline(steps=[('random_forest_regressor',
                 RandomForestRegressor(max_depth=2, n_estimators=500,
                                       random_state=40))]), 'Test R2': array([ 0.0347009 ,  0.10269412, -1.17725544,  0.07004493, -0.93455267]), 'Test RMSE': array([-14.83996963, -17.30437774, -12.74204995, -32.09779835,
       -15.81910456]), 'Test MAE': array([ -7.9835505 ,  -6.92689094,  -8.52278315, -12.54971823,
       -10.45667585])}"
"measuring CO,measuring NO2,measuring O3 2,measuring SO2 1,measuring PM10,temperature,","{'Model': Pipeline(steps=[('mlp_regressor',
                 MLPRegressor(max_iter=1000, random_state=42, solver='lbfgs'))]), 'Test R2': array([ 0.04268019,  0.10158877, -2.40771094,  0.02413555, -2.34774425]), 'Test RMSE': array([-14.77850778, -17.3150327 , -15.94101554, -32.88054504,
       -20.8097927 ]), 'Test MAE': array([ -8.39298369,  -7.96724445, -10.38119364, -12.86905561,
       -12.89525187])}","{'Model': Pipeline(steps=[('linear_regressor', LinearRegression())]), 'Test R2': array([-0.11619599,  0.08534972, -0.88593018,  0.09669297, -0.23883364]), 'Test RMSE': array([-15.9577733 , -17.47081907, -11.85898215, -31.63457141,
       -12.65896247]), 'Test MAE': array([-12.22800721,  -8.76270153,  -8.11617787, -12.03374428,
        -8.50445714])}","{'Model': Pipeline(steps=[('knn_regressor', KNeighborsRegressor())]), 'Test R2': array([-0.06747995, -0.08271403, -8.3498209 , -0.03707693, -2.39863644]), 'Test RMSE': array([-15.60565223, -19.00827094, -26.40500516, -33.89610116,
       -20.96737067]), 'Test MAE': array([ -9.28261538,  -7.76745455, -13.4139021 , -13.52369231,
       -11.39400699])}","{'Model': Pipeline(steps=[('random_forest_regressor',
                 RandomForestRegressor(max_depth=2, n_estimators=500,
                                       random_state=40))]), 'Test R2': array([ 0.03103351,  0.09598187, -1.18768716,  0.07129163, -0.95010141]), 'Test RMSE': array([-14.86813313, -17.36897948, -12.77253848, -32.07627587,
       -15.88254943]), 'Test MAE': array([ -8.03988982,  -6.75757119,  -8.39472782, -12.55867237,
       -10.48057269])}"
"measuring CO,measuring NO2,measuring O3 2,measuring SO2 2,measuring PM10,temperature,","{'Model': Pipeline(steps=[('mlp_regressor',
                 MLPRegressor(max_iter=1000, random_state=42, solver='lbfgs'))]), 'Test R2': array([-0.05237975, -0.06650779, -2.67063295,  0.03949402, -1.31932481]), 'Test RMSE': array([-15.49488306, -18.86547512, -16.544555  , -32.62077669,
       -17.32097778]), 'Test MAE': array([ -8.9048977 ,  -8.96792339,  -9.86199461, -12.18008952,
       -10.90361231])}","{'Model': Pipeline(steps=[('linear_regressor', LinearRegression())]), 'Test R2': array([-0.18141342,  0.07639355, -0.85687403,  0.09871036, -0.26779108]), 'Test RMSE': array([-16.41734829, -17.55614703, -11.76727308, -31.59922634,
       -12.806058  ]), 'Test MAE': array([-12.89026331,  -8.87661231,  -8.11704737, -12.25213974,
        -8.75648764])}","{'Model': Pipeline(steps=[('knn_regressor', KNeighborsRegressor())]), 'Test R2': array([-0.27491285, -0.09715463, -6.75361676,  0.00952149, -1.92208845]), 'Test RMSE': array([-17.05463032, -19.13461161, -24.04566413, -33.12583161,
       -19.44188172]), 'Test MAE': array([ -8.54490909,  -8.35664336, -12.24571329, -12.11613986,
       -10.01867832])}","{'Model': Pipeline(steps=[('random_forest_regressor',
                 RandomForestRegressor(max_depth=2, n_estimators=500,
                                       random_state=40))]), 'Test R2': array([ 0.03418413,  0.10171411, -1.19281085,  0.07030183, -0.95912881]), 'Test RMSE': array([-14.84394137, -17.31382487, -12.78748674, -32.09336454,
       -15.91926869]), 'Test MAE': array([ -7.98908522,  -6.91550909,  -8.53639014, -12.55092987,
       -10.50218928])}"
"measuring CO,measuring NO2,measuring SO2 1,measuring SO2 2,measuring PM10,temperature,","{'Model': Pipeline(steps=[('mlp_regressor',
                 MLPRegressor(max_iter=1000, random_state=42, solver='lbfgs'))]), 'Test R2': array([-0.11706298, -0.1262334 , -1.57905773,  0.05313451, -1.09473179]), 'Test RMSE': array([-15.96396957, -19.38652334, -13.86804183, -32.38831871,
       -16.46098541]), 'Test MAE': array([ -8.99972536,  -9.02303519,  -9.11019791, -11.98012145,
       -11.16534482])}","{'Model': Pipeline(steps=[('linear_regressor', LinearRegression())]), 'Test R2': array([-0.24669127,  0.07239449, -0.15522363,  0.07346519, -0.53437141]), 'Test RMSE': array([-16.86481266, -17.59411357,  -9.28148875, -32.03871796,
       -14.08824406]), 'Test MAE': array([-13.47381405,  -9.56527104,  -5.51128066, -12.42746386,
       -10.76642198])}","{'Model': Pipeline(steps=[('knn_regressor', KNeighborsRegressor())]), 'Test R2': array([-0.24857463, -0.19788782, -4.98469974, -0.00509488, -2.18107579]), 'Test RMSE': array([-16.87754654, -19.99372917, -21.1254415 , -33.36935327,
       -20.28516881]), 'Test MAE': array([ -9.90975524,  -8.45124476, -11.87958042, -12.25233566,
       -10.53      ])}","{'Model': Pipeline(steps=[('random_forest_regressor',
                 RandomForestRegressor(max_depth=2, n_estimators=500,
                                       random_state=40))]), 'Test R2': array([-0.29298248,  0.1376473 , -0.67025425,  0.06393873, -1.12745545]), 'Test RMSE': array([-17.17506468, -16.96399733, -11.16030089, -32.20300487,
       -16.58906295]), 'Test MAE': array([-10.76614455,  -7.54987359,  -7.68134366, -12.62401872,
       -10.9243354 ])}"
"measuring CO,measuring O3 1,measuring O3 2,measuring SO2 1,measuring SO2 2,measuring PM10,","{'Model': Pipeline(steps=[('mlp_regressor',
                 MLPRegressor(max_iter=1000, random_state=42, solver='lbfgs'))]), 'Test R2': array([-0.00717491,  0.05922791, -1.67383136,  0.03743205, -1.4027358 ]), 'Test RMSE': array([-15.15844005, -17.71854037, -14.12055013, -32.65577224,
       -17.62968804]), 'Test MAE': array([ -5.81052751,  -7.63420675,  -9.94242124, -13.74346202,
       -10.98513059])}","{'Model': Pipeline(steps=[('linear_regressor', LinearRegression())]), 'Test R2': array([-0.37844833,  0.04413885, -0.5861117 ,  0.09853544, -0.16378867]), 'Test RMSE': array([-17.73361628, -17.8600692 , -10.87555667, -31.60229256,
       -12.26955127]), 'Test MAE': array([-14.65539794,  -9.59022368,  -7.16169819, -12.17684004,
        -7.96006779])}","{'Model': Pipeline(steps=[('knn_regressor', KNeighborsRegressor())]), 'Test R2': array([ 0.05739256, -0.03467294, -5.78246932,  0.02711014, -2.40439027]), 'Test RMSE': array([-14.66450784, -18.5817784 , -22.48943423, -32.83039424,
       -20.98511184]), 'Test MAE': array([ -6.4786014 ,  -7.9813007 , -11.62461538, -12.53868531,
       -10.63095105])}","{'Model': Pipeline(steps=[('random_forest_regressor',
                 RandomForestRegressor(max_depth=2, n_estimators=500,
                                       random_state=40))]), 'Test R2': array([ 0.09880156,  0.11667463, -0.74796727,  0.10151619, -0.4223168 ]), 'Test RMSE': array([-14.33878253, -17.16904279, -11.4169805 , -31.55000182,
       -13.56406269]), 'Test MAE': array([ -6.46470959,  -6.83156292,  -7.73544289, -12.04475699,
        -8.14832803])}"
"measuring CO,measuring O3 1,measuring O3 2,measuring SO2 1,measuring SO2 2,temperature,","{'Model': Pipeline(steps=[('mlp_regressor',
                 MLPRegressor(max_iter=1000, random_state=42, solver='lbfgs'))]), 'Test R2': array([-0.02881504, -0.11511176, -1.71694479,  0.02897908, -0.4447532 ]), 'Test RMSE': array([-15.32042152, -19.29056413, -14.23393629, -32.79884528,
       -13.67062754]), 'Test MAE': array([ -6.9431441 ,  -8.52734528, -10.09609845, -13.29497335,
        -9.2160705 ])}","{'Model': Pipeline(steps=[('linear_regressor', LinearRegression())]), 'Test R2': array([-0.37795805,  0.06414029, -0.87670443,  0.09737005, -0.22892804]), 'Test RMSE': array([-17.7304623 , -17.67221986, -11.82994022, -31.62271328,
       -12.60825095]), 'Test MAE': array([-14.62345447,  -9.28355328,  -7.97552249, -12.21835821,
        -8.32395811])}","{'Model': Pipeline(steps=[('knn_regressor', KNeighborsRegressor())]), 'Test R2': array([ 1.98342185e-02, -1.61738526e-02, -6.40734388e+00, -4.62358169e-03,
       -2.80615640e+00]), 'Test RMSE': array([-14.95380902, -18.41491587, -23.50259756, -33.36152882,
       -22.18885709]), 'Test MAE': array([ -6.31135664,  -7.94458042, -12.1411049 , -12.76359441,
       -11.1844965 ])}","{'Model': Pipeline(steps=[('random_forest_regressor',
                 RandomForestRegressor(max_depth=2, n_estimators=500,
                                       random_state=40))]), 'Test R2': array([ 0.09590639,  0.10015474, -1.09438916,  0.10631149, -1.00583732]), 'Test RMSE': array([-14.36179627, -17.32884625, -12.49721673, -31.46569628,
       -16.10792026]), 'Test MAE': array([ -7.13950246,  -6.91219031,  -8.18604359, -12.06166286,
       -10.66310284])}"
"measuring CO,measuring O3 1,measuring O3 2,measuring SO2 1,measuring PM10,temperature,","{'Model': Pipeline(steps=[('mlp_regressor',
                 MLPRegressor(max_iter=1000, random_state=42, solver='lbfgs'))]), 'Test R2': array([ 0.04168082,  0.08140831, -1.4238738 ,  0.05652601, -2.75172141]), 'Test RMSE': array([-14.78621955, -17.50842124, -13.44434389, -32.33026212,
       -22.02961507]), 'Test MAE': array([ -6.66594644,  -7.60951648,  -9.19295243, -12.72306593,
       -12.63964884])}","{'Model': Pipeline(steps=[('linear_regressor', LinearRegression())]), 'Test R2': array([-0.26234873,  0.07196559, -0.85895189,  0.09659252, -0.21425259]), 'Test RMSE': array([-16.97038655, -17.59818059, -11.77385507, -31.63633026,
       -12.53274309]), 'Test MAE': array([-13.5809741 ,  -8.78914006,  -7.99674846, -12.00668528,
        -8.28437224])}","{'Model': Pipeline(steps=[('knn_regressor', KNeighborsRegressor())]), 'Test R2': array([-0.28534992, -0.09733245, -7.66350616, -0.03626671, -2.80741806]), 'Test RMSE': array([-17.12429689, -19.13616216, -25.4174194 , -33.88285779,
       -22.19253434]), 'Test MAE': array([-10.50031469,  -7.78616084, -13.35104196, -13.75565734,
       -12.33876923])}","{'Model': Pipeline(steps=[('random_forest_regressor',
                 RandomForestRegressor(max_depth=2, n_estimators=500,
                                       random_state=40))]), 'Test R2': array([ 0.09516863,  0.09314474, -1.13418221,  0.10679651, -1.04509057]), 'Test RMSE': array([-14.36765483, -17.39621308, -12.61538063, -31.4571567 ,
       -16.26476868]), 'Test MAE': array([ -7.17435354,  -6.73943727,  -7.97893525, -12.10743931,
       -10.73841535])}"
"measuring CO,measuring O3 1,measuring O3 2,measuring SO2 2,measuring PM10,temperature,","{'Model': Pipeline(steps=[('mlp_regressor',
                 MLPRegressor(max_iter=1000, random_state=42, solver='lbfgs'))]), 'Test R2': array([-0.05315137, -0.12825881, -1.40394291,  0.07682355, -1.11791912]), 'Test RMSE': array([-15.50056255, -19.40394777, -13.3889551 , -31.98060091,
       -16.5518409 ]), 'Test MAE': array([ -8.65970485,  -8.72188352,  -8.26380957, -13.47712962,
       -10.08323115])}","{'Model': Pipeline(steps=[('linear_regressor', LinearRegression())]), 'Test R2': array([-0.37131199,  0.04342994, -0.84779884,  0.09935931, -0.23464327]), 'Test RMSE': array([-17.68765251, -17.86669088, -11.73848247, -31.58784813,
       -12.63753478]), 'Test MAE': array([-14.54568544,  -9.20521264,  -8.0665841 , -12.19927615,
        -8.46935059])}","{'Model': Pipeline(steps=[('knn_regressor', KNeighborsRegressor())]), 'Test R2': array([-0.31849551, -0.26514166, -5.44675935,  0.0525596 , -2.24662235]), 'Test RMSE': array([-17.34368549, -20.54732594, -21.92579455, -32.39814984,
       -20.49309271]), 'Test MAE': array([ -8.9343007 ,  -8.40226573, -10.35459441, -12.85700699,
       -10.48284615])}","{'Model': Pipeline(steps=[('random_forest_regressor',
                 RandomForestRegressor(max_depth=2, n_estimators=500,
                                       random_state=40))]), 'Test R2': array([ 0.09571351,  0.09982546, -1.11711388,  0.10637468, -1.04521535]), 'Test RMSE': array([-14.36332817, -17.33201649, -12.56483301, -31.46458384,
       -16.26526486]), 'Test MAE': array([ -7.14383067,  -6.89630668,  -8.20821556, -12.06627904,
       -10.73824416])}"
"measuring CO,measuring O3 1,measuring SO2 1,measuring SO2 2,measuring PM10,temperature,","{'Model': Pipeline(steps=[('mlp_regressor',
                 MLPRegressor(max_iter=1000, random_state=42, solver='lbfgs'))]), 'Test R2': array([ 0.00601851,  0.07604981, -1.43106123,  0.05313739, -2.03836705]), 'Test RMSE': array([-15.0588293 , -17.55941365, -13.46426218, -32.38826948,
       -19.82493337]), 'Test MAE': array([ -6.09262384,  -8.03978748,  -9.73026615, -12.77453626,
       -12.59662009])}","{'Model': Pipeline(steps=[('linear_regressor', LinearRegression())]), 'Test R2': array([-0.43797391,  0.00875114, -0.13060362,  0.0741055 , -0.51763204]), 'Test RMSE': array([-18.11246521, -18.18767068,  -9.18205304, -32.02764541,
       -14.0111848 ]), 'Test MAE': array([-15.09200045, -10.046226  ,  -5.35802527, -12.3687262 ,
       -10.66511191])}","{'Model': Pipeline(steps=[('knn_regressor', KNeighborsRegressor())]), 'Test R2': array([-0.00705659, -0.00528861, -3.94913049,  0.04246749, -2.62172745]), 'Test RMSE': array([-15.15754967, -18.31602014, -19.2109598 , -32.57024489,
       -21.64459679]), 'Test MAE': array([ -6.25634965,  -7.95425175, -10.58393007, -12.43441259,
       -11.07269231])}","{'Model': Pipeline(steps=[('random_forest_regressor',
                 RandomForestRegressor(max_depth=2, n_estimators=500,
                                       random_state=40))]), 'Test R2': array([ 7.00268921e-04,  1.32735158e-01, -6.56525807e-01,  1.03385746e-01,
       -1.21183052e+00]), 'Test RMSE': array([-15.09906124, -17.01224394, -11.11434091, -31.51716022,
       -16.91482623]), 'Test MAE': array([ -8.74599005,  -7.5494986 ,  -7.6284759 , -12.07621738,
       -11.15317141])}"
"measuring CO,measuring O3 2,measuring SO2 1,measuring SO2 2,measuring PM10,temperature,","{'Model': Pipeline(steps=[('mlp_regressor',
                 MLPRegressor(max_iter=1000, random_state=42, solver='lbfgs'))]), 'Test R2': array([-0.01913481, -0.12507158, -1.94283124,  0.05500237, -2.12740079]), 'Test RMSE': array([-15.24817539, -19.37652118, -14.81382772, -32.35635709,
       -20.11330265]), 'Test MAE': array([ -6.66715154,  -8.83295821, -10.3242215 , -12.66753483,
       -12.93978652])}","{'Model': Pipeline(steps=[('linear_regressor', LinearRegression())]), 'Test R2': array([-0.22014354,  0.07296306, -0.8701504 ,  0.09866477, -0.25269729]), 'Test RMSE': array([-16.68428207, -17.58872065, -11.80926526, -31.60002561,
       -12.72959796]), 'Test MAE': array([-13.24413865,  -8.97637021,  -8.04491418, -12.18852182,
        -8.63127459])}","{'Model': Pipeline(steps=[('knn_regressor', KNeighborsRegressor())]), 'Test R2': array([ 0.00910741, -0.06195646, -5.19650759,  0.03091161, -2.67054877]), 'Test RMSE': array([-15.03541261, -18.82517779, -21.49602228, -32.76619074,
       -21.78999434]), 'Test MAE': array([ -6.24681818,  -7.78472028, -11.56830769, -12.88198601,
       -11.82195105])}","{'Model': Pipeline(steps=[('random_forest_regressor',
                 RandomForestRegressor(max_depth=2, n_estimators=500,
                                       random_state=40))]), 'Test R2': array([-0.03634266,  0.09792478, -1.10702272,  0.10664985, -1.04642197]), 'Test RMSE': array([-15.37636745, -17.35030477, -12.53485229, -31.4597391 ,
       -16.27006219]), 'Test MAE': array([ -8.91455514,  -6.90160046,  -8.12821353, -12.05154789,
       -10.70192422])}"
"measuring NO2,measuring O3 1,measuring O3 2,measuring SO2 1,measuring SO2 2,measuring PM10,","{'Model': Pipeline(steps=[('mlp_regressor',
                 MLPRegressor(max_iter=1000, random_state=42, solver='lbfgs'))]), 'Test R2': array([-0.18653055, -0.08659548, -1.80492366, -0.05811615, -1.53743233]), 'Test RMSE': array([-16.4528646 , -19.04231203, -14.46255867, -34.23820051,
       -18.11710714]), 'Test MAE': array([ -8.76361201,  -9.44992397,  -9.49723788, -14.93687476,
       -10.59456436])}","{'Model': Pipeline(steps=[('linear_regressor', LinearRegression())]), 'Test R2': array([ 0.02532862,  0.0679758 , -0.95495581,  0.07610334, -0.39408977]), 'Test RMSE': array([-14.91183771, -17.63596893, -12.07405315, -31.99307307,
       -13.42879326]), 'Test MAE': array([ -7.54753887,  -8.29243727,  -8.18394473, -13.05845399,
        -9.48188557])}","{'Model': Pipeline(steps=[('knn_regressor', KNeighborsRegressor())]), 'Test R2': array([-0.11009519, -0.23575391, -6.63084915, -0.03014896, -2.10093568]), 'Test RMSE': array([-15.91410327, -20.30727867, -23.85453992, -33.78269363,
       -20.0280191 ]), 'Test MAE': array([ -7.81011189,  -8.77907692, -12.6501958 , -12.39092308,
        -9.94188811])}","{'Model': Pipeline(steps=[('random_forest_regressor',
                 RandomForestRegressor(max_depth=2, n_estimators=500,
                                       random_state=40))]), 'Test R2': array([-0.0449037 ,  0.06018368, -1.21047232,  0.05472971, -0.6278052 ]), 'Test RMSE': array([-15.43974756, -17.70953764, -12.83888035, -32.36102467,
       -14.51084935]), 'Test MAE': array([ -5.97727271,  -7.21217634,  -8.87700855, -12.83542882,
        -8.8932108 ])}"
"measuring NO2,measuring O3 1,measuring O3 2,measuring SO2 1,measuring SO2 2,temperature,","{'Model': Pipeline(steps=[('mlp_regressor',
                 MLPRegressor(max_iter=1000, random_state=42, solver='lbfgs'))]), 'Test R2': array([-2.87994733e-01, -9.86546439e-04, -1.90431831e+00, -2.53652828e-01,
       -2.18587481e+00]), 'Test RMSE': array([-17.14190583, -18.27678703, -14.71657395, -37.26772675,
       -20.30046429]), 'Test MAE': array([ -9.82168754,  -8.86872768,  -9.5917022 , -15.62906961,
       -13.51114715])}","{'Model': Pipeline(steps=[('linear_regressor', LinearRegression())]), 'Test R2': array([ 0.01852111,  0.08302064, -1.12384351,  0.07183065, -0.69458456]), 'Test RMSE': array([-14.96382234, -17.49304896, -12.58478693, -32.0669661 ,
       -14.80550549]), 'Test MAE': array([ -7.89295615,  -8.23260099,  -8.69717201, -13.06163667,
       -11.13485898])}","{'Model': Pipeline(steps=[('knn_regressor', KNeighborsRegressor())]), 'Test R2': array([-0.14927857, -0.22180897, -7.19791798, -0.04355356, -2.48988047]), 'Test RMSE': array([-16.19253019, -20.19237416, -24.72500541, -34.00177835,
       -21.24696459]), 'Test MAE': array([ -8.17020979,  -8.53334266, -13.16325874, -12.39867832,
       -10.53321678])}","{'Model': Pipeline(steps=[('random_forest_regressor',
                 RandomForestRegressor(max_depth=2, n_estimators=500,
                                       random_state=40))]), 'Test R2': array([-0.03786252,  0.04397822, -1.75607551,  0.05940051, -1.15496467]), 'Test RMSE': array([-15.38763856, -17.86156977, -14.33607178, -32.28097394,
       -16.69597152]), 'Test MAE': array([ -5.93693004,  -7.22111532,  -9.60237785, -12.85543592,
       -11.36813357])}"
