DateTime,Partículas Totais em Suspensão,Material Particulado <10µm,Óxidos de Nitrogênio,Dióxido de Nitrogênio,Dióxido de Enxofre,Monóxido de Nitrogênio,Ozônio,Material Particulado <2.5µm,Monóxido de Carbono
2022-12-13 09:30:00,39.0,33.0,17.49,15.46,4.12,2.03,33.99,14.0,0.0829
2022-12-13 10:30:00,38.0,32.0,19.02,16.38,4.52,2.64,34.72,8.0,0.0788
2022-12-13 11:30:00,46.0,39.0,22.26,19.27,4.19,2.99,31.78,8.0,0.0801
2022-12-13 12:30:00,43.0,36.0,21.71,19.04,3.96,2.67,29.97,8.0,0.099
2022-12-13 13:30:00,57.0,48.0,16.5,14.72,3.84,1.78,27.97,9.0,0.0756
2022-12-13 14:30:00,55.0,47.0,22.47,18.34,3.42,4.13,24.93,9.0,0.0738
2022-12-13 15:30:00,46.0,39.0,25.48,20.74,4.27,4.74,24.84,8.0,0.0744
2022-12-13 16:30:00,40.0,34.0,24.15,20.7,3.92,3.45,25.02,12.0,0.0809
2022-12-13 17:30:00,43.0,36.0,28.23,23.01,3.78,5.22,20.41,10.0,0.1104
2022-12-13 18:30:00,46.0,39.0,31.0,24.03,3.69,6.97,17.29,6.0,0.1644
2022-12-13 19:30:00,54.0,46.0,35.24,26.03,3.54,9.21,14.47,9.0,0.1937
2022-12-13 20:30:00,59.0,50.0,38.01,27.92,3.77,10.09,13.54,11.0,0.1436
2022-12-13 21:30:00,54.0,46.0,35.43,27.3,4.06,8.13,14.08,10.0,0.1262
2022-12-13 22:30:00,50.0,42.0,35.67,24.85,3.61,10.82,16.45,8.0,0.1029
2022-12-13 23:30:00,45.0,38.0,35.32,25.17,3.91,10.15,15.72,12.0,0.0885
2022-12-14 00:30:00,44.0,37.0,28.35,21.97,3.7,6.38,15.02,8.0,0.113
2022-12-14 01:30:00,34.0,29.0,22.83,17.48,3.89,5.35,15.61,7.0,0.0867
2022-12-14 02:30:00,39.0,33.0,24.41,17.67,3.9,6.74,14.3,12.0,0.1011
2022-12-14 03:30:00,37.0,31.0,24.67,15.96,3.55,8.71,12.01,10.0,0.107
2022-12-14 04:30:00,36.0,30.0,24.32,15.98,4.18,8.34,10.38,6.0,0.0982
2022-12-14 05:30:00,36.0,30.0,25.14,15.72,4.14,9.42,8.9,13.0,0.1045
2022-12-14 06:30:00,38.0,32.0,25.23,14.37,4.2,10.86,8.92,10.0,0.1476
2022-12-14 07:30:00,40.0,34.0,31.75,19.48,4.37,12.27,9.62,11.0,0.1884
2022-12-14 08:30:00,39.0,33.0,34.5,26.32,4.01,8.18,16.48,6.0,0.1558
2022-12-14 09:30:00,35.0,30.0,22.62,19.87,4.25,2.75,27.52,8.0,0.0866
2022-12-14 10:30:00,32.0,27.0,20.16,17.68,5.0,2.48,29.9,8.0,0.0594
2022-12-14 11:30:00,38.0,32.0,54.73,41.21,46.16,13.52,18.92,15.0,0.0709
2022-12-14 12:30:00,38.0,32.0,23.16,21.07,7.78,2.09,35.15,11.0,0.0803
2022-12-14 13:30:00,36.0,31.0,20.57,17.66,5.87,2.91,34.17,7.0,0.0643
2022-12-14 14:30:00,37.0,31.0,14.29,12.79,4.5,1.5,33.56,10.0,0.0574
2022-12-14 15:30:00,31.0,26.0,13.66,12.33,4.46,1.33,32.25,9.0,0.0659
2022-12-14 16:30:00,36.0,31.0,14.99,13.28,4.23,1.71,31.73,9.0,0.08
2022-12-14 17:30:00,38.0,32.0,16.94,14.56,5.29,2.38,26.78,6.0,0.0895
2022-12-14 18:30:00,35.0,30.0,39.66,30.58,18.13,9.08,14.91,10.0,0.0946
2022-12-14 19:30:00,41.0,35.0,72.14,47.89,47.99,24.25,6.32,9.0,0.0939
2022-12-14 20:30:00,36.0,31.0,62.58,42.74,43.79,19.84,7.9,7.0,0.0924
2022-12-14 21:30:00,38.0,32.0,71.21,42.37,51.13,28.84,7.35,11.0,0.116
2022-12-14 22:30:00,32.0,27.0,38.97,32.31,23.82,6.66,13.85,7.0,0.1159
2022-12-14 23:30:00,32.0,27.0,20.79,18.84,13.07,1.95,19.52,9.0,0.0839
2022-12-15 00:30:00,31.0,26.0,14.89,12.96,9.21,1.93,20.88,6.0,0.0665
2022-12-15 01:30:00,29.0,25.0,13.76,12.14,7.99,1.62,20.1,8.0,0.0614
2022-12-15 02:30:00,27.0,23.0,17.11,15.41,6.61,1.7,17.84,11.0,0.0552
2022-12-15 03:30:00,31.0,26.0,16.19,14.18,6.4,2.01,16.4,6.0,0.0633
2022-12-15 04:30:00,22.0,19.0,19.27,16.07,6.16,3.2,14.93,6.0,0.0631
2022-12-15 05:30:00,22.0,19.0,19.53,16.42,5.49,3.11,14.74,6.0,0.0607
2022-12-15 06:30:00,22.0,19.0,17.44,13.98,5.56,3.46,15.61,5.0,0.0904
2022-12-15 07:30:00,35.0,30.0,34.86,26.07,18.89,8.79,14.4,5.0,0.0912
2022-12-15 08:30:00,32.0,27.0,55.6,39.9,50.36,15.7,13.08,8.0,0.0819
2022-12-15 09:30:00,35.0,30.0,44.71,35.67,48.0,9.04,18.66,6.0,0.0864
2022-12-15 10:30:00,25.0,21.0,20.17,18.01,24.09,2.16,30.39,8.0,0.0728
2022-12-15 11:30:00,61.0,52.0,16.75,15.13,14.76,1.62,44.46,7.0,0.0803
2022-12-15 12:30:00,65.0,55.0,29.05,25.85,33.75,3.2,44.38,5.0,0.0807
2022-12-15 13:30:00,59.0,43.0,55.9,47.14,97.46,8.76,31.13,9.0,0.0847
2022-12-15 14:30:00,64.0,46.0,36.63,33.06,51.02,3.57,38.98,9.0,0.0739
2022-12-15 15:30:00,60.0,46.0,15.28,13.92,15.73,1.36,47.48,11.0,0.0841
2022-12-15 16:30:00,63.0,52.0,16.94,15.71,11.43,1.23,40.83,7.0,0.0764
2022-12-15 17:30:00,61.0,49.0,19.14,17.11,8.55,2.03,34.77,17.0,0.0878
2022-12-15 18:30:00,57.0,49.0,21.92,19.7,8.93,2.22,30.07,9.0,0.1505
2022-12-15 19:30:00,56.0,48.0,22.94,21.13,8.38,1.81,26.97,11.0,0.124
2022-12-15 20:30:00,70.0,60.0,21.5,19.92,7.75,1.58,23.65,12.0,0.1496
2022-12-15 21:30:00,70.0,60.0,35.17,29.86,6.91,5.31,15.76,16.0,0.2036
2022-12-15 22:30:00,81.0,69.0,41.47,36.79,6.48,4.68,12.34,19.0,0.2523
2022-12-15 23:30:00,81.0,69.0,43.83,38.34,6.15,5.49,9.03,18.0,0.2673
2022-12-16 00:30:00,60.0,51.0,35.39,32.23,6.14,3.16,12.8,16.0,0.1965
2022-12-16 01:30:00,56.0,48.0,25.44,23.1,6.25,2.34,18.73,12.0,0.1476
2022-12-16 02:30:00,42.0,36.0,18.75,16.64,5.3,2.11,32.6,15.0,0.1111
2022-12-16 03:30:00,23.0,20.0,12.12,11.06,4.93,1.06,46.72,16.0,0.0915
2022-12-16 04:30:00,30.0,26.0,14.78,13.37,4.89,1.41,39.32,10.0,0.1123
2022-12-16 05:30:00,33.0,28.0,14.97,13.64,4.92,1.33,31.37,17.0,0.1282
2022-12-16 06:30:00,35.0,30.0,15.6,13.46,4.96,2.14,29.87,12.0,0.1384
2022-12-16 07:30:00,42.0,36.0,15.94,14.32,4.89,1.62,33.61,14.0,0.1233
2022-12-16 08:30:00,51.0,43.0,23.37,20.29,4.58,3.08,32.83,14.0,0.1398
2022-12-16 09:30:00,48.0,41.0,20.91,19.16,4.4,1.75,37.8,13.0,0.1434
2022-12-16 10:30:00,56.0,48.0,15.49,13.88,4.55,1.61,40.01,19.0,0.1123
2022-12-16 11:30:00,43.0,37.0,16.09,14.31,5.27,1.78,43.47,23.0,0.1206
2022-12-16 12:30:00,41.0,35.0,16.35,15.15,4.76,1.2,48.32,10.0,0.1165
2022-12-16 13:30:00,45.0,38.0,13.82,12.35,4.73,1.47,51.67,9.0,0.1205
2022-12-16 14:30:00,33.0,24.0,15.52,14.27,4.8,1.25,51.07,10.0,0.0906
2022-12-16 15:30:00,36.0,30.0,12.56,11.2,5.0,1.36,48.67,11.0,0.0791
2022-12-16 16:30:00,37.0,28.0,16.68,15.42,3.83,1.26,40.16,13.0,0.0966
2022-12-16 17:30:00,35.0,30.0,23.96,21.17,4.04,2.79,31.97,13.0,0.1059
2022-12-16 18:30:00,37.0,32.0,24.2,20.32,3.88,3.88,23.53,10.0,0.1136
2022-12-16 19:30:00,46.0,39.0,28.63,23.09,4.47,5.54,18.33,14.0,0.1293
2022-12-16 20:30:00,58.0,49.0,22.24,19.06,4.09,3.18,19.22,14.0,0.1087
2022-12-16 21:30:00,50.0,43.0,18.04,16.07,3.84,1.97,20.65,12.0,0.1327
2022-12-16 22:30:00,30.0,26.0,12.93,11.69,3.92,1.24,23.28,13.0,0.0964
2022-12-16 23:30:00,40.0,34.0,16.13,14.56,4.07,1.57,19.91,9.0,0.1015
2022-12-17 00:30:00,37.0,32.0,13.86,12.24,3.87,1.62,21.48,7.0,0.088
2022-12-17 01:30:00,32.0,27.0,12.82,11.22,3.91,1.6,20.66,10.0,0.0798
2022-12-17 02:30:00,33.0,28.0,11.09,9.16,4.02,1.93,21.64,10.0,0.0702
2022-12-17 03:30:00,28.0,24.0,12.49,10.73,3.89,1.76,19.48,8.0,0.0807
2022-12-17 04:30:00,29.0,25.0,13.47,11.57,3.84,1.9,17.02,13.0,0.0729
2022-12-17 05:30:00,33.0,28.0,13.76,11.25,4.17,2.51,16.0,15.0,0.0721
2022-12-17 06:30:00,32.0,27.0,16.01,12.55,4.1,3.46,16.02,11.0,0.08
2022-12-17 07:30:00,24.0,20.0,15.03,12.79,3.88,2.24,18.03,7.0,0.09
2022-12-17 08:30:00,28.0,24.0,12.88,10.97,4.22,1.91,20.77,10.0,0.0841
2022-12-17 09:30:00,30.0,26.0,11.24,9.95,4.15,1.29,24.88,7.0,0.0595
2022-12-17 10:30:00,28.0,24.0,12.09,9.86,3.79,2.23,25.64,8.0,0.0743
2022-12-17 11:30:00,31.0,26.0,12.76,10.84,3.65,1.92,29.65,13.0,0.0711
2022-12-17 12:30:00,32.0,27.0,13.6,12.41,3.91,1.19,29.09,11.0,0.0616
2022-12-17 13:30:00,35.0,30.0,9.65,8.32,4.0,1.33,29.37,8.0,0.0608
2022-12-17 14:30:00,27.0,23.0,12.34,10.41,3.71,1.93,27.99,10.0,0.0748
2022-12-17 15:30:00,38.0,32.0,13.76,11.92,3.49,1.84,26.81,11.0,0.086
2022-12-17 16:30:00,36.0,31.0,17.35,15.29,4.01,2.06,24.09,7.0,0.0889
2022-12-17 17:30:00,31.0,26.0,19.8,17.33,4.01,2.47,23.72,6.0,0.0928
2022-12-17 18:30:00,35.0,30.0,18.98,16.98,3.49,2.0,21.89,6.0,0.1227
2022-12-17 19:30:00,38.0,32.0,21.35,18.89,3.72,2.46,20.04,8.0,0.1421
2022-12-17 20:30:00,30.0,26.0,19.24,17.26,4.07,1.98,22.02,12.0,0.1482
2022-12-17 21:30:00,28.0,24.0,20.22,17.83,3.96,2.39,18.43,10.0,0.15
2022-12-17 22:30:00,29.0,25.0,17.2,15.1,4.34,2.1,19.78,10.0,0.1272
2022-12-17 23:30:00,30.0,26.0,17.37,14.86,3.89,2.51,18.56,12.0,0.1199
2022-12-18 00:30:00,31.0,26.0,16.91,13.94,4.24,2.97,17.33,12.0,0.1166
2022-12-18 01:30:00,27.0,23.0,16.5,14.65,4.25,1.85,16.91,11.0,0.1164
2022-12-18 02:30:00,23.0,20.0,15.76,13.72,4.23,2.04,18.35,16.0,0.1044
2022-12-18 03:30:00,30.0,26.0,18.04,14.71,4.67,3.33,15.53,6.0,0.1059
2022-12-18 04:30:00,30.0,26.0,17.55,14.51,4.64,3.04,13.74,11.0,0.0969
2022-12-18 05:30:00,29.0,25.0,16.26,12.87,4.85,3.39,12.8,11.0,0.0991
2022-12-18 06:30:00,30.0,26.0,13.93,10.59,4.6,3.34,13.33,14.0,0.0886
2022-12-18 07:30:00,21.0,18.0,12.88,10.41,4.56,2.47,17.29,8.0,0.0783
2022-12-18 08:30:00,20.0,17.0,11.77,10.11,4.89,1.66,21.41,9.0,0.0623
2022-12-18 09:30:00,22.0,19.0,11.14,9.68,5.68,1.46,22.83,9.0,0.0639
2022-12-18 10:30:00,21.0,18.0,13.52,12.1,5.08,1.42,23.39,10.0,0.0859
2022-12-18 11:30:00,12.0,10.0,11.91,9.89,4.82,2.02,25.74,11.0,0.104
2022-12-18 12:30:00,19.0,16.0,8.47,7.66,4.66,0.81,26.22,10.0,0.1088
2022-12-18 13:30:00,12.0,10.0,9.02,8.04,4.81,0.98,27.04,7.0,0.0879
2022-12-18 14:30:00,13.0,11.0,12.14,10.93,4.53,1.21,25.55,6.0,0.1047
2022-12-18 15:30:00,17.0,14.0,11.37,10.06,4.63,1.31,25.72,9.0,0.0825
2022-12-18 16:30:00,11.0,9.0,12.59,10.57,4.74,2.02,24.93,8.0,0.0691
2022-12-18 17:30:00,17.0,14.0,14.36,12.42,4.35,1.94,21.25,7.0,0.1029
2022-12-18 18:30:00,17.0,14.0,16.31,13.79,4.6,2.52,18.06,7.0,0.1226
2022-12-18 19:30:00,17.0,14.0,23.06,17.21,5.17,5.85,16.92,9.0,0.1011
2022-12-18 20:30:00,12.0,10.0,18.07,15.12,5.37,2.95,23.04,6.0,0.0739
2022-12-18 21:30:00,17.0,14.0,13.73,12.18,5.04,1.55,21.64,2.0,0.0869
2022-12-18 22:30:00,18.0,15.0,17.51,15.04,4.79,2.47,18.64,5.0,0.1187
2022-12-18 23:30:00,18.0,15.0,20.51,17.11,4.65,3.4,16.22,6.0,0.1215
2022-12-19 00:30:00,18.0,15.0,18.93,16.33,4.49,2.6,16.26,2.0,0.1155
2022-12-19 01:30:00,30.0,25.0,12.47,10.99,4.68,1.48,22.23,5.0,0.0543
2022-12-19 02:30:00,20.0,17.0,11.99,10.48,4.78,1.51,25.41,7.0,0.0432
2022-12-19 03:30:00,18.0,15.0,11.98,10.34,5.17,1.64,24.57,7.0,0.0389
2022-12-19 04:30:00,24.0,20.0,9.39,7.7,4.49,1.69,21.37,6.0,0.0437
2022-12-19 05:30:00,24.0,20.0,13.82,11.29,4.83,2.53,17.29,9.0,0.0618
2022-12-19 06:30:00,26.0,22.0,17.47,13.71,4.36,3.76,13.73,12.0,0.1171
2022-12-19 07:30:00,25.0,21.0,29.72,20.0,4.41,9.72,10.71,7.0,0.1986
2022-12-19 08:30:00,31.0,26.0,36.65,24.16,4.35,12.49,10.44,14.0,0.2598
2022-12-19 09:30:00,24.0,20.0,29.51,22.44,4.27,7.07,16.0,11.0,0.1439
2022-12-19 10:30:00,14.0,12.0,23.71,19.09,5.01,4.62,21.13,7.0,0.119
2022-12-19 11:30:00,15.0,,41.58,27.89,4.78,13.69,16.45,9.0,0.1844
2022-12-19 12:30:00,18.0,,32.18,25.08,4.45,7.1,19.42,7.0,0.1579
2022-12-19 13:30:00,18.0,,21.36,17.42,4.17,3.94,24.56,7.0,0.105
2022-12-19 14:30:00,17.0,,20.98,17.4,5.62,3.58,23.77,6.0,0.0732
2022-12-19 15:30:00,16.0,,12.45,10.53,5.13,1.92,25.07,4.0,0.077
2022-12-19 16:30:00,16.0,,11.5,9.64,4.51,1.86,25.69,6.0,0.09
2022-12-19 17:30:00,18.0,,13.87,11.0,4.34,2.87,25.65,8.0,0.0939
2022-12-19 18:30:00,20.0,,19.49,15.04,5.07,4.45,22.62,6.0,0.1527
2022-12-19 19:30:00,15.0,,15.98,12.44,4.48,3.54,25.73,7.0,0.1052
2022-12-19 20:30:00,16.0,,10.5,8.84,4.04,1.66,27.61,6.0,0.0742
2022-12-19 21:30:00,13.0,,12.47,9.95,4.54,2.52,24.41,5.0,0.091
2022-12-19 22:30:00,20.0,,17.41,14.34,4.67,3.07,21.36,7.0,0.11
2022-12-19 23:30:00,19.0,,12.55,10.46,4.45,2.09,26.67,7.0,0.0609
2022-12-20 00:30:00,15.0,,7.11,5.43,4.67,1.68,28.71,6.0,0.0461
2022-12-20 01:30:00,16.0,,9.46,7.91,4.66,1.55,31.2,9.0,0.0478
2022-12-20 02:30:00,18.0,,14.5,12.15,5.14,2.35,28.19,8.0,0.0419
2022-12-20 03:30:00,16.0,,7.67,6.43,4.87,1.24,28.22,6.0,0.0428
2022-12-20 04:30:00,18.0,,9.0,7.46,4.91,1.54,26.8,6.0,0.0497
2022-12-20 05:30:00,14.0,,11.09,8.59,4.74,2.5,21.68,6.0,0.0652
2022-12-20 06:30:00,17.0,,14.92,11.25,4.62,3.67,19.67,9.0,0.1231
2022-12-20 07:30:00,20.0,,24.69,17.29,4.33,7.4,17.07,8.0,0.2307
2022-12-20 08:30:00,16.0,,25.43,19.1,4.63,6.33,18.85,7.0,0.1771
2022-12-20 09:30:00,20.0,,26.9,20.78,4.13,6.12,19.44,8.0,0.1523
2022-12-20 10:30:00,15.0,13.0,16.36,13.87,5.34,2.49,29.08,6.0,0.138
2022-12-20 11:30:00,27.0,16.0,18.47,15.44,5.65,3.03,24.28,8.0,0.0761
2022-12-20 12:30:00,26.0,25.0,14.09,11.61,4.04,2.48,27.2,9.0,0.1018
2022-12-20 13:30:00,22.0,19.0,12.44,10.37,4.35,2.07,28.7,6.0,0.1081
2022-12-20 14:30:00,26.0,20.0,11.45,9.93,4.43,1.52,28.7,11.0,0.0774
2022-12-20 15:30:00,34.0,33.0,12.5,10.4,3.83,2.1,28.36,11.0,0.0928
2022-12-20 16:30:00,22.0,13.0,12.46,10.97,4.06,1.49,28.2,6.0,0.1151
2022-12-20 17:30:00,30.0,21.0,23.89,19.0,8.16,4.89,21.25,11.0,0.1125
2022-12-20 18:30:00,30.0,30.0,33.31,26.46,7.66,6.85,17.84,8.0,0.1633
2022-12-20 19:30:00,28.0,26.0,23.6,20.11,5.24,3.49,20.68,11.0,0.1349
2022-12-20 20:30:00,38.0,29.0,20.72,17.52,4.9,3.2,19.09,12.0,0.1698
2022-12-20 21:30:00,29.0,17.0,19.63,16.15,4.84,3.48,18.55,8.0,0.155
2022-12-20 22:30:00,26.0,23.0,23.04,17.3,4.76,5.74,20.06,9.0,0.1238
2022-12-20 23:30:00,27.0,17.0,22.7,19.52,4.84,3.18,17.26,6.0,0.1319
2022-12-21 00:30:00,28.0,17.0,19.84,17.1,4.26,2.74,16.98,6.0,0.1264
2022-12-21 01:30:00,29.0,20.0,18.96,14.96,4.73,4.0,15.11,6.0,0.1367
2022-12-21 02:30:00,27.0,20.0,17.23,14.39,4.46,2.84,16.63,7.0,0.1198
2022-12-21 03:30:00,25.0,16.0,14.37,11.0,4.61,3.37,15.07,8.0,0.0799
2022-12-21 04:30:00,25.0,17.0,13.83,9.48,4.46,4.35,14.97,5.0,0.0744
2022-12-21 05:30:00,26.0,20.0,13.71,8.38,4.63,5.33,14.08,6.0,0.0851
2022-12-21 06:30:00,27.0,19.0,13.46,8.24,4.47,5.22,15.64,7.0,0.1088
2022-12-21 07:30:00,17.0,16.0,16.77,11.76,4.26,5.01,20.01,7.0,0.1412
2022-12-21 08:30:00,23.0,21.0,31.46,21.8,12.22,9.66,14.41,11.0,0.1106
2022-12-21 09:30:00,26.0,17.0,29.9,22.45,11.82,7.45,18.35,7.0,0.1074
2022-12-21 10:30:00,16.0,16.0,13.41,11.63,5.88,1.78,24.96,4.0,0.0655
2022-12-21 11:30:00,18.0,16.0,18.66,15.15,5.05,3.51,21.74,5.0,0.1377
2022-12-21 12:30:00,23.0,17.0,18.17,15.35,4.96,2.82,22.72,193.0,0.1277
2022-12-21 13:30:00,23.0,19.0,13.46,10.82,4.69,2.64,22.36,3.0,0.0916
2022-12-21 14:30:00,27.0,23.0,12.32,10.29,4.72,2.03,23.69,7.0,0.0597
2022-12-21 15:30:00,21.0,19.0,14.68,11.82,4.92,2.86,23.06,9.0,0.0634
2022-12-21 16:30:00,20.0,19.0,12.53,10.52,4.65,2.01,23.75,6.0,0.0718
2022-12-21 17:30:00,22.0,22.0,14.73,11.4,4.78,3.33,23.02,6.0,0.0751
2022-12-21 18:30:00,25.0,23.0,22.92,17.58,4.21,5.34,19.16,8.0,0.109
2022-12-21 19:30:00,25.0,20.0,20.26,16.25,4.21,4.01,16.91,14.0,0.1506
2022-12-21 20:30:00,26.0,22.0,24.37,18.91,3.97,5.46,17.2,10.0,0.1348
2022-12-21 21:30:00,27.0,17.0,21.01,18.04,4.16,2.97,15.75,14.0,0.1171
2022-12-21 22:30:00,23.0,19.0,18.36,15.83,4.3,2.53,16.21,9.0,0.1145
2022-12-21 23:30:00,21.0,17.0,16.05,13.48,3.9,2.57,16.52,9.0,0.124
2022-12-22 00:30:00,17.0,16.0,14.33,11.81,4.2,2.52,15.21,10.0,0.1005
2022-12-22 01:30:00,23.0,22.0,14.79,12.06,4.07,2.73,14.05,6.0,0.1007
2022-12-22 02:30:00,20.0,18.0,11.78,9.93,4.1,1.85,17.16,4.0,0.0721
2022-12-22 03:30:00,25.0,17.0,12.42,9.89,4.38,2.53,14.15,5.0,0.0651
2022-12-22 04:30:00,24.0,23.0,12.49,9.54,3.93,2.95,14.32,8.0,0.0633
2022-12-22 05:30:00,26.0,21.0,12.14,9.37,4.19,2.77,12.26,6.0,0.0642
2022-12-22 06:30:00,27.0,22.0,15.01,10.38,4.08,4.63,10.24,5.0,0.0901
2022-12-22 07:30:00,32.0,23.0,19.69,13.76,4.56,5.93,11.63,7.0,0.12
2022-12-22 08:30:00,29.0,22.0,20.74,16.51,4.47,4.23,17.18,5.0,0.1074
2022-12-22 09:30:00,25.0,21.0,11.81,10.33,4.26,1.48,23.18,4.0,0.0651
2022-12-22 10:30:00,27.0,19.0,10.84,9.2,4.46,1.64,24.91,5.0,0.06
2022-12-22 11:30:00,26.0,26.0,10.79,9.19,4.15,1.6,25.75,5.0,0.0574
2022-12-22 12:30:00,25.0,20.0,8.8,7.21,4.28,1.59,28.72,9.0,0.0601
2022-12-22 13:30:00,28.0,26.0,9.74,7.84,4.54,1.9,26.91,7.0,0.0618
2022-12-22 14:30:00,27.0,21.0,11.0,9.73,3.73,1.27,25.32,9.0,0.0637
2022-12-22 15:30:00,28.0,27.0,9.74,8.16,3.86,1.58,25.65,7.0,0.064
2022-12-22 16:30:00,32.0,29.0,9.45,8.14,4.18,1.31,25.64,8.0,0.0738
2022-12-22 17:30:00,31.0,27.0,9.53,8.03,4.18,1.5,25.77,7.0,0.0907
2022-12-22 18:30:00,29.0,26.0,14.35,12.36,3.86,1.99,21.78,8.0,0.0797
2022-12-22 19:30:00,33.0,27.0,13.26,11.67,3.89,1.59,22.63,9.0,0.0887
2022-12-22 20:30:00,33.0,24.0,13.37,11.83,3.66,1.54,21.11,9.0,0.0853
2022-12-22 21:30:00,33.0,29.0,12.13,10.91,3.55,1.22,22.79,9.0,0.0984
2022-12-22 22:30:00,34.0,29.0,15.65,13.57,3.9,2.08,18.85,8.0,0.1142
2022-12-22 23:30:00,29.0,29.0,15.21,13.53,3.79,1.68,19.95,4.0,0.0784
2022-12-23 00:30:00,22.0,20.0,11.66,10.62,4.07,1.04,19.61,4.0,0.0603
2022-12-23 01:30:00,24.0,19.0,11.14,9.83,3.59,1.31,18.75,5.0,0.0604
2022-12-23 02:30:00,21.0,20.0,9.45,8.15,4.07,1.3,19.06,4.0,0.0581
2022-12-23 03:30:00,27.0,17.0,13.81,11.59,3.63,2.22,15.22,7.0,0.0614
2022-12-23 04:30:00,25.0,21.0,15.88,12.18,4.0,3.7,11.93,9.0,0.0713
2022-12-23 05:30:00,21.0,19.0,24.63,14.6,4.07,10.03,8.16,5.0,0.0824
2022-12-23 06:30:00,27.0,16.0,23.51,13.03,3.97,10.48,9.02,5.0,0.0861
2022-12-23 07:30:00,21.0,20.0,20.0,14.5,4.52,5.5,11.14,6.0,0.0954
2022-12-23 08:30:00,22.0,21.0,17.43,13.59,4.15,3.84,14.98,9.0,0.0915
2022-12-23 09:30:00,25.0,25.0,11.5,9.93,4.31,1.57,23.79,7.0,0.0674
2022-12-23 10:30:00,33.0,30.0,11.05,9.75,4.7,1.3,32.34,10.0,0.077
2022-12-23 11:30:00,46.0,33.0,9.81,8.51,3.94,1.3,32.75,8.0,0.0731
2022-12-23 12:30:00,41.0,34.0,9.2,7.65,4.41,1.55,33.86,6.0,0.0653
2022-12-23 13:30:00,55.0,35.0,8.39,7.25,4.43,1.14,36.73,4.0,0.0628
2022-12-23 14:30:00,56.0,37.0,7.15,6.46,4.55,0.69,33.31,10.0,0.0675
2022-12-23 15:30:00,61.0,34.0,9.52,8.68,4.49,0.84,29.05,7.0,0.0541
2022-12-23 16:30:00,59.0,43.0,7.96,6.81,4.56,1.15,29.16,4.0,0.0514
2022-12-23 17:30:00,57.0,33.0,7.66,6.67,3.9,0.99,27.79,4.0,0.071
2022-12-23 18:30:00,62.0,29.0,10.55,9.03,3.95,1.52,28.12,6.0,0.0744
2022-12-23 19:30:00,38.0,23.0,10.9,9.82,3.83,1.08,27.03,4.0,0.0679
2022-12-23 20:30:00,27.0,25.0,11.26,10.01,3.73,1.25,25.35,10.0,0.091
2022-12-23 21:30:00,27.0,21.0,12.12,11.49,3.65,0.63,21.84,10.0,0.1016
2022-12-23 22:30:00,28.0,22.0,14.89,13.05,3.63,1.84,19.54,17.0,0.1119
2022-12-23 23:30:00,23.0,22.0,14.16,12.63,3.56,1.53,20.57,8.0,0.095
2022-12-24 00:30:00,24.0,13.0,11.29,10.11,4.03,1.18,20.28,5.0,0.092
2022-12-24 01:30:00,21.0,17.0,9.95,9.05,3.71,0.9,21.19,6.0,0.0746
2022-12-24 02:30:00,21.0,17.0,8.52,7.45,4.13,1.07,21.94,6.0,0.059
2022-12-24 03:30:00,22.0,19.0,8.23,7.1,3.6,1.13,20.48,9.0,0.0658
2022-12-24 04:30:00,24.0,23.0,7.48,6.46,4.35,1.02,22.71,6.0,0.0545
2022-12-24 05:30:00,22.0,21.0,9.07,7.51,4.1,1.56,20.95,3.0,0.0641
2022-12-24 06:30:00,20.0,19.0,8.34,7.48,4.17,0.86,22.88,15.0,0.0671
2022-12-24 07:30:00,22.0,13.0,7.27,6.31,4.64,0.96,23.77,9.0,0.0557
2022-12-24 08:30:00,20.0,19.0,8.84,7.87,4.27,0.97,28.59,8.0,0.0675
2022-12-24 09:30:00,21.0,21.0,9.63,8.27,4.61,1.36,30.6,5.0,0.0751
2022-12-24 10:30:00,19.0,17.0,8.38,7.53,5.51,0.85,35.69,2.0,0.0657
2022-12-24 11:30:00,34.0,30.0,8.14,7.21,5.42,0.93,36.09,5.0,0.0649
2022-12-24 12:30:00,52.0,33.0,7.92,6.91,5.47,1.01,35.15,5.0,0.0734
2022-12-24 13:30:00,46.0,26.0,6.8,5.9,5.11,0.9,40.09,6.0,0.0521
2022-12-24 14:30:00,45.0,28.0,6.92,6.5,5.24,0.42,41.31,8.0,0.0599
2022-12-24 15:30:00,38.0,29.0,8.12,7.16,5.53,0.96,40.27,8.0,0.0632
2022-12-24 16:30:00,27.0,23.0,7.94,7.08,5.62,0.86,40.87,7.0,0.0606
2022-12-24 17:30:00,30.0,24.0,7.91,6.97,4.6,0.94,39.25,7.0,0.0545
2022-12-24 18:30:00,30.0,27.0,8.85,7.94,4.19,0.91,36.11,8.0,0.0974
2022-12-24 19:30:00,32.0,26.0,11.19,10.58,3.96,0.61,32.65,12.0,0.1036
2022-12-24 20:30:00,27.0,23.0,10.63,9.99,3.92,0.64,30.9,9.0,0.1024
2022-12-24 21:30:00,24.0,21.0,9.77,9.24,4.16,0.53,28.88,15.0,0.103
2022-12-24 22:30:00,21.0,19.0,7.55,6.63,3.55,0.92,30.06,6.0,0.0723
2022-12-24 23:30:00,21.0,13.0,6.15,5.43,3.84,0.72,30.11,6.0,0.0686
