,latitude,longitude,measuring,DateTime
334,-28.456899,-48.972999,-9999.99,2022-11-27 00:26:04
335,-28.456899,-48.972999,-9999.99,2022-11-27 00:41:48
336,-28.456899,-48.972999,-9999.99,2022-11-27 00:57:33
337,-28.456899,-48.972999,-9999.99,2022-11-27 01:13:18
338,-28.456899,-48.972999,-9999.99,2022-11-27 01:29:02
339,-28.456899,-48.972999,-9999.99,2022-11-27 01:44:47
340,-28.456899,-48.972999,-9999.99,2022-11-27 02:00:32
341,-28.456899,-48.972999,-9999.99,2022-11-27 02:16:16
342,-28.456899,-48.972999,-9999.99,2022-11-27 02:32:02
343,-28.456899,-48.972999,-9999.99,2022-11-27 02:47:46
344,-28.456899,-48.972999,-9999.99,2022-11-27 03:03:31
345,-28.456899,-48.972999,-9999.99,2022-11-27 03:19:16
346,-28.456899,-48.972999,-9999.99,2022-11-27 03:35:00
347,-28.456899,-48.972999,-9999.99,2022-11-27 03:50:45
348,-28.456899,-48.972999,-9999.99,2022-11-27 04:06:30
349,-28.456899,-48.972999,-9999.99,2022-11-27 04:22:15
350,-28.456899,-48.972999,-9999.99,2022-11-27 04:38:00
351,-28.456899,-48.972999,-9999.99,2022-11-27 04:53:44
352,-28.456899,-48.972999,-9999.99,2022-11-27 05:09:29
353,-28.456899,-48.972999,-9999.99,2022-11-27 05:25:14
354,-28.456899,-48.972999,-9999.99,2022-11-27 05:40:58
355,-28.456899,-48.972999,-9999.99,2022-11-27 05:56:43
356,-28.456899,-48.972999,-9999.99,2022-11-27 06:12:27
357,-28.456899,-48.972999,-9999.99,2022-11-27 06:28:13
358,-28.456899,-48.972999,-9999.99,2022-11-27 06:43:57
359,-28.456899,-48.972999,-9999.99,2022-11-27 06:59:42
360,-28.456899,-48.972999,-9999.99,2022-11-27 07:15:27
361,-28.456899,-48.972999,-9999.99,2022-11-27 07:31:05
362,-28.456899,-48.972999,-9999.99,2022-11-27 07:46:50
363,-28.456899,-48.972999,-9999.99,2022-11-27 08:02:35
364,-28.456899,-48.972999,-9999.99,2022-11-27 08:18:20
365,-28.456899,-48.972999,-9999.99,2022-11-27 08:34:05
366,-28.456899,-48.972999,-9999.99,2022-11-27 08:49:49
367,-28.456899,-48.972999,-9999.99,2022-11-27 09:05:34
368,-28.456899,-48.972999,-9999.99,2022-11-27 09:21:19
369,-28.456899,-48.972999,-9999.99,2022-11-27 09:37:04
370,-28.456899,-48.972999,-9999.99,2022-11-27 09:52:49
371,-28.456899,-48.972999,-9999.99,2022-11-27 10:02:24
372,-28.456899,-48.972999,-9999.99,2022-11-27 10:18:08
373,-28.456899,-48.972999,-9999.99,2022-11-27 10:33:53
374,-28.456899,-48.972999,-9999.99,2022-11-27 10:49:37
375,-28.456899,-48.972999,-9999.99,2022-11-27 11:05:23
376,-28.456899,-48.972999,-9999.99,2022-11-27 13:46:22
377,-28.456899,-48.972999,-9999.99,2022-11-27 14:07:39
378,-28.456899,-48.972999,-9999.99,2022-11-27 14:22:38
379,-28.456899,-48.972999,-9999.99,2022-11-27 14:37:38
380,-28.456899,-48.972999,-9999.99,2022-11-27 14:52:37
381,-28.456899,-48.972999,-9999.99,2022-11-27 16:29:14
382,-28.456899,-48.972999,-9999.99,2022-11-27 16:44:13
383,-28.456899,-48.972999,-9999.99,2022-11-27 16:59:13
384,-28.456899,-48.972999,-9999.99,2022-11-27 17:14:13
385,-28.456899,-48.972999,-9999.99,2022-11-27 17:29:13
386,-28.456899,-48.972999,-9999.99,2022-11-27 17:44:13
387,-28.456899,-48.972999,-9999.99,2022-11-27 17:59:13
388,-28.456899,-48.972999,-9999.99,2022-11-27 18:14:12
389,-28.456899,-48.972999,-9999.99,2022-11-27 18:29:12
390,-28.456899,-48.972999,-9999.99,2022-11-27 18:44:12
391,-28.456899,-48.972999,-9999.99,2022-11-27 18:59:12
392,-28.456899,-48.972999,-9999.99,2022-11-27 19:14:12
393,-28.456899,-48.972999,-9999.99,2022-11-27 19:29:12
394,-28.456899,-48.972999,-9999.99,2022-11-27 19:44:10
395,-28.456899,-48.972999,-9999.99,2022-11-27 19:59:10
396,-28.456899,-48.972999,-9999.99,2022-11-27 20:14:10
397,-28.456899,-48.972999,-9999.99,2022-11-27 20:29:10
398,-28.456899,-48.972999,-9999.99,2022-11-27 20:44:10
399,-28.456899,-48.972999,-9999.99,2022-11-27 20:59:09
400,-28.456899,-48.972999,-9999.99,2022-11-27 21:14:08
401,-28.456899,-48.972999,-9999.99,2022-11-27 21:29:08
402,-28.456899,-48.972999,-9999.99,2022-11-27 21:44:09
403,-28.456899,-48.972999,-9999.99,2022-11-27 21:59:09
404,-28.456899,-48.972999,-9999.99,2022-11-27 22:14:08
405,-28.456899,-48.972999,-9999.99,2022-11-27 22:29:08
406,-28.456899,-48.972999,-9999.99,2022-11-27 22:44:08
407,-28.456899,-48.972999,-9999.99,2022-11-27 22:59:07
408,-28.456899,-48.972999,-9999.99,2022-11-27 23:14:07
409,-28.456899,-48.972999,-9999.99,2022-11-27 23:29:08
410,-28.456899,-48.972999,-9999.99,2022-11-27 23:44:07
411,-28.456899,-48.972999,-9999.99,2022-11-27 23:59:07
412,-28.456899,-48.972999,-9999.99,2022-11-28 00:14:07
413,-28.456899,-48.972999,-9999.99,2022-11-28 00:29:06
414,-28.456899,-48.972999,-9999.99,2022-11-28 00:44:06
415,-28.456899,-48.972999,-9999.99,2022-11-28 00:59:06
416,-28.456899,-48.972999,-9999.99,2022-11-28 01:14:06
417,-28.456899,-48.972999,-9999.99,2022-11-28 01:29:06
418,-28.456899,-48.972999,-9999.99,2022-11-28 01:44:05
419,-28.456899,-48.972999,-9999.99,2022-11-28 01:59:04
420,-28.456899,-48.972999,-9999.99,2022-11-28 02:14:04
421,-28.456899,-48.972999,-9999.99,2022-11-28 02:29:04
422,-28.456899,-48.972999,-9999.99,2022-11-28 02:44:04
423,-28.456899,-48.972999,-9999.99,2022-11-28 02:59:04
424,-28.456899,-48.972999,-9999.99,2022-11-28 03:14:04
425,-28.456899,-48.972999,-9999.99,2022-11-28 03:29:03
426,-28.456899,-48.972999,-9999.99,2022-11-28 03:44:02
427,-28.456899,-48.972999,-9999.99,2022-11-28 03:59:02
428,-28.456899,-48.972999,-9999.99,2022-11-28 04:14:02
429,-28.456899,-48.972999,-9999.99,2022-11-28 04:29:02
