Data e Hora;Partículas Totais em Suspensão;Material Particulado <10µm;Óxidos de Nitrogênio;Dióxido de Nitrogênio;Dióxido de Enxofre;Monóxido de Nitrogênio;Ozônio;Material Particulado <2.5µm;Monóxido de Carbono
;Média:1 h/ Freq.: horária/ Alt.: 1.0 m;Média:1 h/ Freq.: horária/ Alt.: 1.0 m;Média:1 h/ Freq.: horária/ Alt.: 1.0 m;Média:1 h/ Freq.: horária/ Alt.: 1.0 m;Média:1 h/ Freq.: horária/ Alt.: 1.0 m;Média:1 h/ Freq.: horária/ Alt.: 1.0 m;Média:1 h/ Freq.: horária/ Alt.: 1.0 m;Média:1 h/ Freq.: horária/ Alt.: 1.0 m;Média:1 h/ Freq.: horária/ Alt.: 1.0 m
;Rotina;Rotina;Rotina;Rotina;Rotina;Rotina;Rotina;Rotina;Rotina
;Valor [µg/m³];Valor [µg/m³];Valor [µg/m³];Valor [µg/m³];Valor [µg/m³];Valor [µg/m³];Valor [µg/m³];Valor [µg/m³];Valor [ppm]
28/01/2023 18:30:00;63;51;11,75;8,98;5,96;2,77;60,79;25;0,1956
28/01/2023 19:30:00;61;41;14,83;11,97;5,71;2,86;55,34;17;0,166
28/01/2023 20:30:00;63;41;13,23;10,61;6,15;2,62;58,56;13;0,1552
28/01/2023 21:30:00;48;42;11,67;8,98;6,07;2,7;64,39;15;0,149
28/01/2023 22:30:00;39;39;14,31;11,48;5,79;2,82;61,02;12;0,1913
28/01/2023 23:30:00;42;39;15,85;13,14;5,68;2,71;56,38;15;0,183
29/01/2023 00:30:00;49;44;20,44;17,31;5,97;3,12;46,18;18;0,1854
29/01/2023 01:30:00;45;39;20,59;17,19;5,88;3,4;40,02;16;0,1885
29/01/2023 02:30:00;45;43;20,46;17,18;8,81;3,28;45,15;16;0,1836
29/01/2023 03:30:00;46;43;19,29;16,06;8,52;3,23;40,56;16;0,1763
29/01/2023 04:30:00;42;39;18,66;15,23;7,87;3,43;32,99;20;0,1865
29/01/2023 05:30:00;37;35;17,64;14,71;7,32;2,93;32,93;19;0,1646
29/01/2023 06:30:00;43;42;16,9;13,5;7,67;3,39;34,1;25;0,2281
29/01/2023 07:30:00;47;39;15,14;11,42;6,91;3,72;32,16;20;0,1983
29/01/2023 08:30:00;57;46;16,46;11,94;6,52;4,52;29,6;23;0,2333
29/01/2023 09:30:00;45;45;17,44;12,86;6,05;4,58;32,88;33;0,2037
29/01/2023 10:30:00;34;32;11,91;8,63;5,23;3,29;55,15;13;0,1576
29/01/2023 11:30:00;37;31;11,69;8,48;4,89;3,2;65,77;19;0,1562
29/01/2023 12:30:00;38;37;10,95;7,88;5,2;3,07;68,69;96;0,1713
29/01/2023 13:30:00;35;22;10,28;7,23;4,85;3,05;75,9;12;0,1523
29/01/2023 14:30:00;26;25;9,89;7;4,91;2,88;72,4;13;0,1314
29/01/2023 15:30:00;25;22;10,16;7,31;5,32;2,85;65,51;10;0,1394
29/01/2023 16:30:00;19;17;14,93;10,94;5,21;3,99;59,11;10;0,1377
29/01/2023 17:30:00;18;18;13,23;9,86;5,2;3,37;58,25;11;0,1324
29/01/2023 18:30:00;23;22;19,07;15,29;5,02;3,79;47,23;14;0,1852
29/01/2023 19:30:00;23;21;26,25;22,71;5,34;3,54;38,28;13;0,2159
29/01/2023 20:30:00;26;26;20,67;17,45;5,33;3,22;39,35;14;0,2281
29/01/2023 21:30:00;23;30;18,88;15,09;5,39;3,79;38,83;9;0,2009
29/01/2023 22:30:00;24;22;16,57;13,06;5,19;3,5;38,8;9;0,1702
29/01/2023 23:30:00;30;27;16,2;13,08;4,71;3,12;38,01;13;0,1597
30/01/2023 00:30:00;29;27;14,26;11,07;4,82;3,18;36,95;11;0,1478
30/01/2023 01:30:00;29;29;15,42;12,18;4,75;3,24;31,34;13;0,1433
30/01/2023 02:30:00;42;37;18,87;15,21;4,74;3,66;23,67;22;0,1379
30/01/2023 03:30:00;31;30;15,6;12,16;4,76;3,44;22,81;10;0,1438
30/01/2023 04:30:00;31;30;15,28;11,75;4,39;3,54;22,74;10;0,1612
30/01/2023 05:30:00;32;29;19,17;15,39;4,45;3,78;18,65;15;0,1639
30/01/2023 06:30:00;37;35;23,48;16,67;4,62;6,81;18,3;18;0,1719
30/01/2023 07:30:00;28;;22,61;14,7;4,75;7,91;29,65;10;0,16
30/01/2023 08:30:00;19;20;16,41;11,91;4,71;4,5;52,45;8;0,1382
30/01/2023 09:30:00;32;18;18,11;13,48;4,55;4,63;50,33;7;0,1402
30/01/2023 10:30:00;27;23;15,1;11,08;4,55;4,02;61,14;9;0,1265
30/01/2023 11:30:00;22;22;13,75;9,07;5,21;4,68;68,04;7;0,1151
30/01/2023 12:30:00;24;19;11,19;7,38;5,9;3,81;71,03;4;0,1037
30/01/2023 13:30:00;27;18;12,02;8,08;7;3,94;63,42;3;0,1037
30/01/2023 14:30:00;27;26;13,56;9,35;6,18;4,21;60,61;4;0,0774
30/01/2023 15:30:00;37;34;12,79;9,54;5,1;3,25;63,91;19;0,2444
30/01/2023 16:30:00;24;21;11,4;7,92;4,51;3,48;70,16;9;0,1655
30/01/2023 17:30:00;34;27;19,75;15,03;7,01;4,72;68,79;16;0,1851
30/01/2023 18:30:00;26;21;23,02;18,94;9,35;4,08;58,94;8;0,1918
30/01/2023 19:30:00;23;23;22,08;18,8;5,63;3,28;51,28;7;0,1713
30/01/2023 20:30:00;21;18;21,14;18,02;5,7;3,12;49,75;7;0,1647
30/01/2023 21:30:00;25;22;26,83;23,29;5,48;3,54;36,94;10;0,1639
30/01/2023 22:30:00;35;30;32,87;28,48;4,93;4,39;21,83;17;0,2271
30/01/2023 23:30:00;32;23;33,48;27,97;5,19;5,51;18,08;13;0,1974
31/01/2023 00:30:00;27;20;18,58;15,46;4,83;3,12;28,67;11;0,1398
31/01/2023 01:30:00;21;20;17,28;14,08;4,5;3,2;28,01;9;0,1267
31/01/2023 02:30:00;38;35;20,77;17,17;4,46;3,6;23,68;19;0,1434
31/01/2023 03:30:00;35;;19,17;15,36;4,5;3,81;20,6;12;0,1519
31/01/2023 04:30:00;34;;15,43;12,34;4,32;3,09;23,33;9;0,1532
31/01/2023 05:30:00;27;26;15,03;11,92;4,85;3,11;23,75;15;0,1536
31/01/2023 06:30:00;29;27;28,35;17,33;4,92;11,02;16,61;12;0,2026
31/01/2023 07:30:00;34;27;35,79;18,88;5,12;16,91;15,5;12;0,2803
31/01/2023 08:30:00;43;39;37,72;21,85;4,61;15,87;19,63;9;0,3424
31/01/2023 09:30:00;44;35;34,46;24,33;4,48;10,14;32,54;8;0,2904
31/01/2023 10:30:00;42;34;31,52;24,28;5,83;7,23;51,42;9;0,2485
31/01/2023 11:30:00;38;31;22,73;17,29;7,47;5,43;75,89;16;0,1917
31/01/2023 12:30:00;39;27;17,08;12,86;11,53;4,21;85,06;15;0,1497
31/01/2023 13:30:00;59;49;13,49;10;9,73;3,49;90,45;18;0,1772
31/01/2023 14:30:00;49;38;13,61;9,9;8,33;3,71;82,32;17;0,1734
31/01/2023 15:30:00;50;40;14,85;11,04;6,94;3,81;78,61;17;0,1521
31/01/2023 16:30:00;41;32;23,37;19,51;5,97;3,86;65;16;0,2052
31/01/2023 17:30:00;33;31;36,97;30,91;9,22;6,06;50,13;21;0,2424
31/01/2023 18:30:00;24;18;30,79;26,07;5,95;4,72;50,36;14;0,2471
31/01/2023 19:30:00;24;12;28,4;21,55;5,06;6,86;51,66;11;0,2094
31/01/2023 20:30:00;22;20;28,77;24,04;5,13;4,73;46,36;9;0,1957
31/01/2023 21:30:00;35;30;31,45;27,53;5,02;3,92;36,28;12;0,2517
31/01/2023 22:30:00;24;;32,26;28,4;4,68;3,86;33,13;10;0,231
31/01/2023 23:30:00;21;;19,7;15,86;4,43;3,84;44;11;0,1724
01/02/2023 00:30:00;28;23;17,97;14,89;4,5;3,08;38,34;11;0,1673
01/02/2023 01:30:00;29;17;15,65;12,58;4,39;3,06;34,67;7;0,1486
01/02/2023 02:30:00;28;21;16,51;13,27;4,46;3,24;27,34;6;0,1459
01/02/2023 03:30:00;31;27;17,11;13,77;4,13;3,34;24,37;6;0,1327
01/02/2023 04:30:00;30;28;16,34;12,92;4,83;3,42;21,48;9;0,1527
01/02/2023 05:30:00;26;24;15,3;11,7;4,32;3,6;20,95;10;0,177
01/02/2023 06:30:00;30;26;18,4;12,74;4,6;5,66;18,77;8;0,1887
01/02/2023 07:30:00;32;28;25,09;14,29;4,44;10,79;17;6;0,2451
01/02/2023 08:30:00;39;30;33,46;19,36;4,71;14,1;21,19;5;0,2863
01/02/2023 09:30:00;46;33;33,73;24,81;15,42;8,92;42,84;16;0,221
01/02/2023 10:30:00;47;37;17,75;13,62;13,64;4,13;85,91;20;0,1755
01/02/2023 11:30:00;51;42;14,65;10,79;11,88;3,86;97,12;27;0,1649
01/02/2023 12:30:00;40;35;11,96;8,46;10,88;3,5;95,96;20;0,152
01/02/2023 13:30:00;43;37;12,72;8,75;10,4;3,98;90,76;20;0,1252
01/02/2023 14:30:00;41;28;13,1;9,58;9,41;3,52;81,87;16;0,1358
01/02/2023 15:30:00;33;30;16,67;12,6;8,04;4,07;78,19;17;0,1272
01/02/2023 16:30:00;42;33;20,32;15,92;5,85;4,41;66,52;9;0,1465
01/02/2023 17:30:00;43;33;19,29;13,86;5,31;5,43;62,13;14;0,1943
01/02/2023 18:30:00;40;31;21,16;15,85;5,09;5,31;58,11;10;0,173
01/02/2023 19:30:00;45;36;18,06;13,44;4,91;4,61;57,38;17;0,2095
01/02/2023 20:30:00;37;34;14,69;11,45;4,91;3,23;58,04;11;0,1865
01/02/2023 21:30:00;43;32;22,64;18,69;4,79;3,96;49,73;11;0,2069
01/02/2023 22:30:00;41;31;35,73;31,16;5,37;4,58;29,54;18;0,2587
01/02/2023 23:30:00;49;37;32,92;27,67;5,31;5,25;30,63;20;0,2543
02/02/2023 00:30:00;42;;24,31;21,01;5,22;3,3;33,97;20;0,2047
02/02/2023 01:30:00;42;39;21,74;18,38;4,85;3,36;31,46;21;0,1869
02/02/2023 02:30:00;42;37;17,87;14,93;4,76;2,95;31,96;26;0,1675
02/02/2023 03:30:00;40;39;22,68;18,01;4,78;4,67;21,69;17;0,1736
02/02/2023 04:30:00;42;40;21,87;17,42;4,7;4,45;19,98;16;0,1858
02/02/2023 05:30:00;42;40;19,31;14,15;4,33;5,16;23,22;25;0,1833
02/02/2023 06:30:00;46;44;23,34;16,48;4,54;6,86;19,31;22;0,2477
02/02/2023 07:30:00;48;36;31,29;19,53;4,74;11,75;20,74;17;0,3056
02/02/2023 08:30:00;52;46;31,26;22;5,18;9,26;34,87;15;0,3134
02/02/2023 09:30:00;53;42;24,03;18,4;6,76;5,64;56,78;13;0,2133
02/02/2023 10:30:00;43;39;15,5;11,28;13,55;4,22;78,32;13;0,1516
02/02/2023 11:30:00;59;38;16,23;11,67;12,35;4,55;73,69;17;0,1693
02/02/2023 12:30:00;44;26;11,49;7,97;7,41;3,52;67,59;13;0,138
02/02/2023 13:30:00;49;34;13,96;9,74;6,82;4,22;59,88;12;0,1312
02/02/2023 14:30:00;47;32;11,55;7,95;6,66;3,6;59,49;8;0,1264
02/02/2023 15:30:00;45;33;12,45;8,66;6,64;3,8;59,41;12;0,1234
02/02/2023 16:30:00;43;37;11,38;7,86;5,34;3,52;57,83;12;0,1314
02/02/2023 17:30:00;43;32;12,56;8,59;4,53;3,98;58,8;8;0,1497
02/02/2023 18:30:00;28;25;18,2;12,23;4,55;5,97;47,97;5;0,2276
02/02/2023 19:30:00;26;23;21,62;15,47;4,46;6,15;40,99;9;0,1959
02/02/2023 20:30:00;26;22;18,42;13,82;4,71;4,6;41,24;9;0,1691
02/02/2023 21:30:00;32;18;14,18;11,23;4,76;2,94;44,77;11;0,1949
02/02/2023 22:30:00;23;17;13,34;9,87;4,56;3,47;48,69;6;0,1598
02/02/2023 23:30:00;29;21;18,56;15,26;4,86;3,3;41,16;6;0,2086
03/02/2023 00:30:00;25;20;19,54;16,32;4,48;3,22;36;5;0,1962
03/02/2023 01:30:00;18;13;14,99;11,92;4,85;3,07;38,4;8;0,1462
03/02/2023 02:30:00;17;11;10,75;7,96;4,72;2,78;42,72;6;0,1197
03/02/2023 03:30:00;22;21;11,28;8,46;4,71;2,82;35,03;9;0,1355
03/02/2023 04:30:00;19;17;12,39;9,32;4,86;3,07;31,82;6;0,1399
03/02/2023 05:30:00;30;19;15,32;12,04;4,64;3,29;27,83;8;0,1491
03/02/2023 06:30:00;27;27;16,56;12,05;4,98;4,51;27,31;8;0,1899
03/02/2023 07:30:00;30;23;27,39;19,04;4,7;8,35;21,09;5;0,2234
03/02/2023 08:30:00;31;29;29,27;19,9;4,75;9,38;23,49;7;0,2751
03/02/2023 09:30:00;29;26;21,71;15,52;4,69;6,19;29,22;11;0,2303
03/02/2023 10:30:00;29;27;19,95;13,82;5,93;6,13;37,11;10;0,2096
03/02/2023 11:30:00;34;32;18,54;13,09;6,25;5,45;53,98;16;0,2213
03/02/2023 12:30:00;36;35;13,28;9,66;6,6;3,62;75,8;17;0,2061
03/02/2023 13:30:00;35;29;12,83;9,3;7,52;3,53;74,15;19;0,1683
03/02/2023 14:30:00;25;19;11,38;7,65;6,93;3,73;64,68;7;0,1333
03/02/2023 15:30:00;23;21;13,48;9,34;6,11;4,13;54,26;9;0,1211
03/02/2023 16:30:00;28;22;15,03;10,57;5,3;4,46;52,88;7;0,1549
03/02/2023 17:30:00;22;14;31,78;25,56;4,55;6,22;38,08;4;0,2402
03/02/2023 18:30:00;17;17;31,75;25,2;5,15;6,55;43,99;4;0,2843
03/02/2023 19:30:00;17;9;19,74;16,59;4,67;3,15;55,63;2;0,1961
03/02/2023 20:30:00;20;17;22,73;19,33;4,44;3,4;50,81;7;0,2413
03/02/2023 21:30:00;22;14;25,28;21,38;4,58;3,91;44,63;8;0,2644
03/02/2023 22:30:00;17;17;15,64;12,36;4,27;3,27;54;6;0,1801
03/02/2023 23:30:00;26;22;16,18;12,21;4,24;3,97;50,49;3;0,1694
04/02/2023 00:30:00;20;18;14,32;11,18;4,27;3,14;47,98;4;0,1457
04/02/2023 01:30:00;24;21;11,46;8,48;4,35;2,98;48,97;12;0,1282
04/02/2023 02:30:00;23;22;13,28;10,35;4,37;2,93;42,61;8;0,1279
04/02/2023 03:30:00;23;21;10,27;7,26;4,31;3,01;42,29;5;0,1174
04/02/2023 04:30:00;25;21;10,57;7,67;4,01;2,9;39,82;6;0,1153
04/02/2023 05:30:00;28;24;12,5;9,63;4,31;2,87;33,78;10;0,1395
04/02/2023 06:30:00;34;33;15,55;11,56;4,55;3,99;28,5;8;0,1864
04/02/2023 07:30:00;33;31;16,75;11,3;4,73;5,45;25,67;11;0,1965
04/02/2023 08:30:00;32;30;15,76;10,67;5,24;5,09;34,96;12;0,1754
04/02/2023 09:30:00;38;28;10,51;7,17;6,23;3,35;53,42;9;0,1365
04/02/2023 10:30:00;28;22;9,78;6,66;6,87;3,12;62,41;6;0,1196
04/02/2023 11:30:00;29;26;11;7,33;7,62;3,67;68,02;5;0,1152
04/02/2023 12:30:00;29;21;11,25;7,73;6,65;3,52;64,07;11;0,1202
04/02/2023 13:30:00;22;21;8,35;5,2;5,41;3,16;55,91;7;0,1037
04/02/2023 14:30:00;27;21;7,56;4,6;5,92;2,96;57,45;7;0,0716
04/02/2023 15:30:00;27;26;8,91;5,31;6,62;3,6;55,99;5;0,0625
04/02/2023 16:30:00;29;28;9;5,52;6,15;3,49;57,58;1;0,0717
04/02/2023 17:30:00;30;23;9,12;6,12;5,33;3;48,97;3;0,063
04/02/2023 18:30:00;24;19;10,55;7,3;4,61;3,25;44,95;5;0,0953
04/02/2023 19:30:00;24;24;14,62;10,64;4,69;3,97;40,56;7;0,1211
04/02/2023 20:30:00;35;27;14,39;11,13;4,65;3,25;38,95;11;0,1263
04/02/2023 21:30:00;38;34;20,86;17,23;4,56;3,63;30,07;12;0,2048
04/02/2023 22:30:00;34;27;17,18;13,68;4,63;3,51;30,91;9;0,1694
04/02/2023 23:30:00;28;22;13,2;10,16;4,83;3,04;32,69;7;0,1207
05/02/2023 00:30:00;32;19;11,15;8,32;5,03;2,84;30,37;5;0,1112
05/02/2023 01:30:00;32;27;11,73;8,68;4,45;3,05;29,57;8;0,1054
05/02/2023 02:30:00;31;29;14,05;10,74;4,55;3,31;25,52;8;0,1338
05/02/2023 03:30:00;33;24;11,71;8,55;4,21;3,16;24,45;9;0,1068
05/02/2023 04:30:00;24;24;10,75;7,74;4,2;3,01;28,31;9;0,0934
05/02/2023 05:30:00;29;26;12,85;8,98;4,16;3,87;23,97;7;0,0923
05/02/2023 06:30:00;24;21;11,95;8,29;4,29;3,66;25,23;6;0,1019
05/02/2023 07:30:00;29;24;11,44;7,12;4,69;4,32;26,52;6;0,1079
05/02/2023 08:30:00;25;19;9,04;5,28;5,06;3,75;34,39;6;0,0913
05/02/2023 09:30:00;17;16;8,53;5,42;5,19;3,11;45,51;6;0,064
05/02/2023 10:30:00;15;14;7,44;4,48;5,91;2,95;53,14;7;0,0504
05/02/2023 11:30:00;18;11;7,63;4,74;6,39;2,89;56,53;8;0,0544
05/02/2023 12:30:00;22;15;8,07;4,81;7,43;3,26;63,47;8;0,0703
05/02/2023 13:30:00;34;26;12,87;9,17;16,26;3,7;67,16;11;0,076
05/02/2023 14:30:00;32;29;7,37;4,56;7,86;2,81;71,53;6;0,0605
05/02/2023 15:30:00;29;27;8,6;5,25;7,85;3,35;71,05;5;0,069
05/02/2023 16:30:00;30;23;6,89;3,98;7,87;2,91;71,6;7;0,0574
05/02/2023 17:30:00;28;26;8,65;5,4;6,46;3,25;71,19;10;0,0656
05/02/2023 18:30:00;31;24;9,09;6,16;4,78;2,93;63,06;10;0,0675
05/02/2023 19:30:00;40;30;12,91;9,33;4,58;3,58;54,39;9;0,1166
05/02/2023 20:30:00;40;24;17,31;14,64;4,68;2,67;49,9;12;0,166
05/02/2023 21:30:00;32;28;22,39;19,12;4,66;3,27;44,69;8;0,1618
05/02/2023 22:30:00;42;31;26,21;21,94;4,46;4,27;36,16;16;0,2144
05/02/2023 23:30:00;35;34;28,83;25,39;4,64;3,44;26,07;9;0,1755
06/02/2023 00:30:00;35;27;20,78;17,46;4,69;3,32;31,22;9;0,1495
06/02/2023 01:30:00;34;27;16,45;12,8;4,58;3,66;33,37;13;0,1126
06/02/2023 02:30:00;33;28;14,4;11,41;4,65;3;32,85;14;0,0908
06/02/2023 03:30:00;43;40;16,61;13,45;4,62;3,16;28,78;13;0,0813
06/02/2023 04:30:00;37;30;16,09;12,85;4,59;3,24;26,09;10;0,0931
06/02/2023 05:30:00;32;30;14,23;11,11;4,59;3,12;24,99;10;0,0961
06/02/2023 06:30:00;33;27;19,31;13,46;4,75;5,85;18,95;8;0,1363
06/02/2023 07:30:00;36;29;24,42;14,54;5,05;9,88;17,95;9;0,1877
06/02/2023 08:30:00;48;35;32,41;20,4;5,46;12,01;23,68;16;0,2576
06/02/2023 09:30:00;45;35;26,18;19,42;6,54;6,76;47,15;13;0,1713
06/02/2023 10:30:00;40;27;14,56;10,27;7,79;4,3;66,33;10;0,1071
06/02/2023 11:30:00;45;27;15,01;10,42;7,6;4,59;67,53;10;0,1164
06/02/2023 12:30:00;43;37;11,54;7,98;7,9;3,56;67,07;9;0,0886
06/02/2023 13:30:00;43;33;13,46;8,74;7,22;4,72;62,04;9;0,0891
06/02/2023 14:30:00;33;28;12,25;8,26;7,48;4;56,88;13;0,1016
06/02/2023 15:30:00;26;21;12,66;7,83;7,42;4,83;47,09;7;0,0985
06/02/2023 16:30:00;27;18;14,38;8,89;5,96;5,49;44,7;4;0,0804
06/02/2023 17:30:00;28;25;19,33;12,59;5,29;6,74;43,96;6;0,1142
06/02/2023 18:30:00;34;26;25,36;16,33;4,99;9,03;41,17;3;0,2124
06/02/2023 19:30:00;42;26;25,01;19,07;4,61;5,94;37,4;7;0,1345
06/02/2023 20:30:00;45;34;20,62;15,7;4,61;4,92;38,38;8;0,1713
06/02/2023 21:30:00;61;33;28,13;22,2;4,68;5,93;26,16;12;0,2565
06/02/2023 22:30:00;57;48;38,66;31,91;4,62;6,76;13,44;22;0,2699
06/02/2023 23:30:00;36;34;23,37;19,57;4,75;3,8;23,26;9;0,1599
07/02/2023 00:30:00;38;25;16,7;13,66;4,68;3,04;25,99;10;0,1345
07/02/2023 01:30:00;39;32;13,48;10,42;4,56;3,06;27,32;9;0,1109
07/02/2023 02:30:00;37;31;14,57;11,85;4,85;2,72;23,16;14;0,1278
07/02/2023 03:30:00;31;30;12,73;9,33;4,24;3,4;22,03;7;0,1052
07/02/2023 04:30:00;28;28;12,75;9,49;4,4;3,26;20,89;7;0,1085
07/02/2023 05:30:00;32;22;14,85;11,29;4,64;3,57;18,95;9;0,1296
07/02/2023 06:30:00;35;27;19,15;12,15;4,74;7;16,12;10;0,1608
07/02/2023 07:30:00;45;24;33,89;15,95;4,99;17,94;16,04;9;0,2445
07/02/2023 08:30:00;56;39;43,55;23,79;5;19,75;17,37;9;0,2996
07/02/2023 09:30:00;39;26;24,96;18;5,58;6,96;39,01;7;0,1513
07/02/2023 10:30:00;36;29;27,6;18,51;26,39;9,09;46,6;12;0,0874
07/02/2023 11:30:00;60;44;44,28;30,48;50,69;13,8;42,83;13;0,1061
07/02/2023 12:30:00;51;37;16,08;11,56;15,73;4,52;67,44;13;0,1102
07/02/2023 13:30:00;41;25;10,68;6,95;8,35;3,74;60,75;8;0,084
07/02/2023 14:30:00;51;40;14,53;9,74;7,88;4,78;57,74;6;0,0866
07/02/2023 15:30:00;36;24;13,06;8,45;8,09;4,61;61,76;6;0,0878
07/02/2023 16:30:00;38;31;11,48;7,5;7,97;3,99;61,71;14;0,0726
07/02/2023 17:30:00;40;29;13,06;8,79;6,12;4,27;54,12;14;0,1037
07/02/2023 18:30:00;45;33;17,92;11,76;4,98;6,16;46,52;12;0,1604
07/02/2023 19:30:00;43;32;16,72;11,64;4,86;5,08;38,58;13;0,1543
07/02/2023 20:30:00;38;31;14,1;10,43;5,49;3,66;32,68;9;0,1287
07/02/2023 21:30:00;35;33;12,23;8,76;5;3,46;32,11;7;0,1587
07/02/2023 22:30:00;23;20;17,82;13,03;7,95;4,79;37,04;8;0,093
07/02/2023 23:30:00;20;18;17,04;13,33;5,57;3,71;33,34;7;0,0927
08/02/2023 00:30:00;26;24;13,18;10,18;5,32;3;36,27;7;0,0801
08/02/2023 01:30:00;33;28;15,19;11,95;4,75;3,23;34,36;9;0,0903
08/02/2023 02:30:00;33;33;17,33;14,33;4,9;3;26,26;10;0,0991
08/02/2023 03:30:00;34;30;20,84;17,39;5,12;3,45;20,04;10;0,1178
08/02/2023 04:30:00;33;29;17,86;14,37;4,57;3,49;21,24;16;0,1118
08/02/2023 05:30:00;31;26;15,22;11,99;4,66;3,23;23,72;15;0,1315
08/02/2023 06:30:00;32;27;23,71;15,78;4,86;7,93;15,47;11;0,1475
08/02/2023 07:30:00;43;30;34,07;17,59;4,82;16,48;14,64;11;0,2677
08/02/2023 08:30:00;65;42;35,32;20,84;7,64;14,48;21,22;12;0,3043
08/02/2023 09:30:00;44;33;41,53;25,54;37,69;15,99;27;7;0,326
08/02/2023 10:30:00;43;35;77,19;40,09;117,29;37,09;21,56;17;0,1017
08/02/2023 11:30:00;37;28;48,48;33,36;86,4;15,12;39,76;10;0,1014
08/02/2023 12:30:00;38;31;35,59;25,29;61,08;10,31;50,01;12;0,099
08/02/2023 13:30:00;34;26;13,94;9,65;18,45;4,3;67,43;7;0,0892
08/02/2023 14:30:00;44;25;11,87;7,76;13,42;4,1;72,46;8;0,0893
08/02/2023 15:30:00;48;33;17,74;12,24;21,13;5,5;59,65;9;0,0748
08/02/2023 16:30:00;;;;;;;;;
